dt,WR
2.91,-0.178415
2.92,-0.199168
2.93,-0.220291
2.94,-0.241764
2.95,-0.263563
2.96,-0.285666
2.97,-0.308044
2.98,-0.330672
2.99,-0.353518
3,-0.376551
3.01,-0.399739
3.02,-0.423047
3.03,-0.446439
3.04,-0.469879
3.05,-0.493328
3.06,-0.516747
3.07,-0.540097
3.08,-0.563338
3.09,-0.586429
3.1,-0.609329
3.11,-0.631996
3.12,-0.65439
3.13,-0.67647
3.14,-0.698195
3.15,-0.719525
3.16,-0.740422
3.17,-0.760846
3.18,-0.78076
3.19,-0.80013
3.2,-0.818919
3.21,-0.837095
3.22,-0.854625
3.23,-0.871482
3.24,-0.887636
3.25,-0.903063
3.26,-0.917738
3.27,-0.93164
3.28,-0.944751
3.29,-0.957053
3.3,-0.968533
3.31,-0.979179
3.32,-0.988983
3.33,-0.997936
3.34,-1.00604
3.35,-1.01328
3.36,-1.01967
3.37,-1.02522
3.38,-1.02991
3.39,-1.03378
3.4,-1.03682
3.41,-1.03904
3.42,-1.04047
3.43,-1.04113
3.44,-1.04102
3.45,-1.04018
3.46,-1.03862
3.47,-1.03636
3.48,-1.03344
3.49,-1.02989
3.5,-1.02571
3.51,-1.02096
3.52,-1.01565
3.53,-1.00981
3.54,-1.00348
3.55,-0.996685
3.56,-0.989451
3.57,-0.981809
3.58,-0.973789
3.59,-0.965419
3.6,-0.956726
3.61,-0.947736
3.62,-0.938475
3.63,-0.928967
3.64,-0.919233
3.65,-0.909294
3.66,-0.899171
3.67,-0.888879
3.68,-0.878434
3.69,-0.86785
3.7,-0.857137
3.71,-0.846305
3.72,-0.83536
3.73,-0.824307
3.74,-0.813148
3.75,-0.801884
3.76,-0.790511
3.77,-0.779026
3.78,-0.767422
3.79,-0.75569
3.8,-0.743819
3.81,-0.731797
3.82,-0.71961
3.83,-0.707239
3.84,-0.694669
3.85,-0.681878
3.86,-0.668847
3.87,-0.655553
3.88,-0.641973
3.89,-0.628084
3.9,-0.61386
3.91,-0.599276
3.92,-0.584307
3.93,-0.568928
3.94,-0.553114
3.95,-0.536838
3.96,-0.520076
3.97,-0.502806
3.98,-0.485002
3.99,-0.466644
4,-0.447711
4.01,-0.428184
4.02,-0.408045
4.03,-0.387278
4.04,-0.36587
4.05,-0.343808
4.06,-0.321084
4.07,-0.297691
4.08,-0.273623
4.09,-0.248879
4.1,-0.223461
4.11,-0.19737
4.12,-0.170615
4.13,-0.143203
4.14,-0.115148
4.15,-0.0864644
4.16,-0.0571705
4.17,-0.0272873
4.18,0.0031612
4.19,0.0341483
4.2,0.0656444
4.21,0.0976172
4.22,0.130032
4.23,0.162851
4.24,0.196034
4.25,0.22954
4.26,0.263324
4.27,0.297341
4.28,0.331541
4.29,0.365875
4.3,0.400293
4.31,0.434742
4.32,0.469168
4.33,0.503517
4.34,0.537735
4.35,0.571766
4.36,0.605553
4.37,0.639043
4.38,0.672179
4.39,0.704906
4.4,0.737169
4.41,0.768916
4.42,0.800094
4.43,0.830651
4.44,0.860537
4.45,0.889704
4.46,0.918106
4.47,0.945698
4.48,0.972437
4.49,0.998283
4.5,1.0232
4.51,1.04715
4.52,1.0701
4.53,1.09202
4.54,1.11288
4.55,1.13267
4.56,1.15135
4.57,1.1689
4.58,1.18533
4.59,1.2006
4.6,1.21471
4.61,1.22765
4.62,1.23943
4.63,1.25003
4.64,1.25947
4.65,1.26774
4.66,1.27485
4.67,1.28081
4.68,1.28564
4.69,1.28935
4.7,1.29195
4.71,1.29348
4.72,1.29394
4.73,1.29335
4.74,1.29176
4.75,1.28918
4.76,1.28563
4.77,1.28116
4.78,1.27579
4.79,1.26954
4.8,1.26246
4.81,1.25458
4.82,1.24592
4.83,1.23653
4.84,1.22643
4.85,1.21566
4.86,1.20426
4.87,1.19225
4.88,1.17967
4.89,1.16655
4.9,1.15293
4.91,1.13883
4.92,1.12428
4.93,1.10932
4.94,1.09397
4.95,1.07826
4.96,1.06222
4.97,1.04586
4.98,1.02921
4.99,1.0123
5,0.995142
5.01,0.977758
5.02,0.960165
5.03,0.94238
5.04,0.924417
5.05,0.906289
5.06,0.888009
5.07,0.869588
5.08,0.851034
5.09,0.832356
5.1,0.813562
5.11,0.794656
5.12,0.775643
5.13,0.756528
5.14,0.737312
5.15,0.717997
5.16,0.698584
5.17,0.679074
5.18,0.659465
5.19,0.639757
5.2,0.619949
5.21,0.600037
5.22,0.58002
5.23,0.559895
5.24,0.53966
