dt,U_dN
43.6,8.92621
43.61,8.95663
43.62,8.98706
43.63,9.01748
43.64,9.04788
43.65,9.07827
43.66,9.10862
43.67,9.13893
43.68,9.1692
43.69,9.19941
43.7,9.22956
43.71,9.25964
43.72,9.28964
43.73,9.31955
43.74,9.34938
43.75,9.3791
43.76,9.40871
43.77,9.43821
43.78,9.46758
43.79,9.49682
43.8,9.52592
43.81,9.55487
43.82,9.58366
43.83,9.6123
43.84,9.64076
43.85,9.66905
43.86,9.69715
43.87,9.72507
43.88,9.75278
43.89,9.78029
43.9,9.80759
43.91,9.83466
43.92,9.86152
43.93,9.88814
43.94,9.91452
43.95,9.94066
43.96,9.96654
43.97,9.99217
43.98,10.0175
43.99,10.0426
44,10.0675
44.01,10.092
44.02,10.1163
44.03,10.1402
44.04,10.1639
44.05,10.1873
44.06,10.2103
44.07,10.2331
44.08,10.2555
44.09,10.2777
44.1,10.2995
44.11,10.3209
44.12,10.3421
44.13,10.3629
44.14,10.3834
44.15,10.4035
44.16,10.4233
44.17,10.4427
44.18,10.4618
44.19,10.4805
44.2,10.4989
44.21,10.5169
44.22,10.5345
44.23,10.5518
44.24,10.5687
44.25,10.5853
44.26,10.6015
44.27,10.6173
44.28,10.6327
44.29,10.6478
44.3,10.6625
44.31,10.6768
44.32,10.6907
44.33,10.7042
44.34,10.7174
44.35,10.7302
44.36,10.7426
44.37,10.7546
44.38,10.7663
44.39,10.7775
44.4,10.7884
44.41,10.7989
44.42,10.809
44.43,10.8188
44.44,10.8282
44.45,10.8371
44.46,10.8457
44.47,10.854
44.48,10.8618
44.49,10.8693
44.5,10.8764
44.51,10.8832
44.52,10.8895
44.53,10.8955
44.54,10.9012
44.55,10.9064
44.56,10.9114
44.57,10.9159
44.58,10.9201
44.59,10.9239
44.6,10.9274
44.61,10.9305
44.62,10.9333
44.63,10.9358
44.64,10.9379
44.65,10.9396
44.66,10.941
44.67,10.9421
44.68,10.9429
44.69,10.9433
44.7,10.9434
44.71,10.9432
44.72,10.9427
44.73,10.9419
44.74,10.9407
44.75,10.9393
44.76,10.9375
44.77,10.9354
44.78,10.9331
44.79,10.9305
44.8,10.9276
44.81,10.9244
44.82,10.9209
44.83,10.9171
44.84,10.9131
44.85,10.9089
44.86,10.9043
44.87,10.8995
44.88,10.8945
44.89,10.8892
44.9,10.8837
44.91,10.878
44.92,10.872
44.93,10.8658
44.94,10.8594
44.95,10.8527
44.96,10.8459
44.97,10.8389
44.98,10.8316
44.99,10.8242
45,10.8166
45.01,10.8088
45.02,10.8008
45.03,10.7927
45.04,10.7844
45.05,10.7759
45.06,10.7673
45.07,10.7586
45.08,10.7497
45.09,10.7406
45.1,10.7315
45.11,10.7222
45.12,10.7128
45.13,10.7033
45.14,10.6936
45.15,10.6839
45.16,10.6741
45.17,10.6642
45.18,10.6542
45.19,10.6441
45.2,10.634
45.21,10.6238
45.22,10.6135
45.23,10.6032
45.24,10.5928
45.25,10.5824
45.26,10.5719
45.27,10.5615
45.28,10.5509
45.29,10.5404
45.3,10.5299
45.31,10.5193
45.32,10.5087
45.33,10.4981
45.34,10.4876
45.35,10.477
45.36,10.4665
45.37,10.4559
45.38,10.4454
45.39,10.435
45.4,10.4245
45.41,10.4141
45.42,10.4038
45.43,10.3934
45.44,10.3832
45.45,10.3729
45.46,10.3628
45.47,10.3527
45.48,10.3426
45.49,10.3327
45.5,10.3228
45.51,10.3129
45.52,10.3032
45.53,10.2935
45.54,10.2839
45.55,10.2744
45.56,10.265
45.57,10.2557
45.58,10.2464
45.59,10.2373
45.6,10.2282
45.61,10.2193
45.62,10.2104
45.63,10.2017
45.64,10.193
45.65,10.1844
45.66,10.176
45.67,10.1676
45.68,10.1594
45.69,10.1512
45.7,10.1432
45.71,10.1352
45.72,10.1274
45.73,10.1196
45.74,10.112
45.75,10.1044
45.76,10.097
45.77,10.0896
45.78,10.0823
45.79,10.0752
45.8,10.0681
45.81,10.0611
45.82,10.0542
45.83,10.0474
45.84,10.0406
45.85,10.034
45.86,10.0274
45.87,10.0209
45.88,10.0145
45.89,10.0081
45.9,10.0018
45.91,9.99554
45.92,9.98935
45.93,9.98322
45.94,9.97714
45.95,9.9711
45.96,9.9651
45.97,9.95914
45.98,9.95321
45.99,9.94732
46,9.94144
46.01,9.93558
46.02,9.92974
46.03,9.92391
46.04,9.91808
46.05,9.91225
46.06,9.90642
46.07,9.90057
46.08,9.89471
46.09,9.88883
46.1,9.88293
46.11,9.87699
46.12,9.87102
46.13,9.865
46.14,9.85894
46.15,9.85283
46.16,9.84666
46.17,9.84042
46.18,9.83412
46.19,9.82775
46.2,9.8213
46.21,9.81476
46.22,9.80814
46.23,9.80142
46.24,9.7946
46.25,9.78768
46.26,9.78065
46.27,9.77351
46.28,9.76624
46.29,9.75886
46.3,9.75135
46.31,9.7437
46.32,9.73592
46.33,9.72799
46.34,9.71992
46.35,9.7117
46.36,9.70333
46.37,9.6948
46.38,9.68611
46.39,9.67725
46.4,9.66822
46.41,9.65902
46.42,9.64965
46.43,9.64009
46.44,9.63035
46.45,9.62043
46.46,9.61032
46.47,9.60002
46.48,9.58952
46.49,9.57883
46.5,9.56794
46.51,9.55685
46.52,9.54556
46.53,9.53407
46.54,9.52237
46.55,9.51046
46.56,9.49835
46.57,9.48602
46.58,9.47349
46.59,9.46074
46.6,9.44778
46.61,9.43461
46.62,9.42123
46.63,9.40763
46.64,9.39382
46.65,9.3798
46.66,9.36556
46.67,9.35111
46.68,9.33645
46.69,9.32158
46.7,9.30649
46.71,9.2912
46.72,9.2757
46.73,9.25998
46.74,9.24406
46.75,9.22794
46.76,9.21161
46.77,9.19508
46.78,9.17835
46.79,9.16142
46.8,9.14429
46.81,9.12697
46.82,9.10946
46.83,9.09175
46.84,9.07386
46.85,9.05578
46.86,9.03752
46.87,9.01908
46.88,9.00046
46.89,8.98166
46.9,8.96269
46.91,8.94355
46.92,8.92425
46.93,8.90478
46.94,8.88515
46.95,8.86537
46.96,8.84543
46.97,8.82533
46.98,8.80509
46.99,8.78471
47,8.76418
47.01,8.74351
47.02,8.72271
47.03,8.70178
47.04,8.68072
47.05,8.65953
47.06,8.63822
47.07,8.6168
47.08,8.59525
47.09,8.5736
47.1,8.55183
47.11,8.52996
47.12,8.50799
47.13,8.48592
47.14,8.46375
47.15,8.44149
47.16,8.41914
47.17,8.39671
47.18,8.37419
47.19,8.35159
47.2,8.32891
47.21,8.30616
47.22,8.28334
47.23,8.26045
47.24,8.23749
47.25,8.21447
47.26,8.19139
47.27,8.16825
47.28,8.14506
47.29,8.12181
47.3,8.09852
47.31,8.07518
47.32,8.05179
47.33,8.02836
47.34,8.0049
47.35,7.98139
47.36,7.95785
47.37,7.93427
47.38,7.91067
47.39,7.88703
47.4,7.86337
47.41,7.83968
47.42,7.81597
47.43,7.79223
47.44,7.76848
47.45,7.7447
47.46,7.72092
47.47,7.69711
47.48,7.67329
47.49,7.64946
47.5,7.62562
47.51,7.60177
47.52,7.57791
47.53,7.55405
47.54,7.53018
47.55,7.5063
47.56,7.48242
47.57,7.45854
47.58,7.43466
47.59,7.41078
47.6,7.3869
47.61,7.36302
47.62,7.33914
47.63,7.31526
47.64,7.29139
47.65,7.26753
47.66,7.24366
47.67,7.21981
47.68,7.19596
47.69,7.17212
47.7,7.14828
47.71,7.12445
47.72,7.10064
47.73,7.07683
47.74,7.05302
47.75,7.02923
47.76,7.00545
47.77,6.98168
47.78,6.95792
47.79,6.93417
47.8,6.91043
47.81,6.8867
47.82,6.86298
47.83,6.83927
47.84,6.81557
47.85,6.79188
47.86,6.76821
47.87,6.74454
47.88,6.72089
47.89,6.69725
47.9,6.67361
47.91,6.64999
47.92,6.62638
47.93,6.60277
47.94,6.57918
47.95,6.5556
47.96,6.53202
47.97,6.50845
47.98,6.4849
47.99,6.46135
48,6.4378
48.01,6.41427
48.02,6.39073
48.03,6.36721
48.04,6.34369
48.05,6.32017
48.06,6.29666
48.07,6.27315
48.08,6.24965
48.09,6.22614
48.1,6.20263
48.11,6.17913
48.12,6.15562
48.13,6.13211
48.14,6.1086
48.15,6.08508
48.16,6.06156
48.17,6.03803
48.18,6.0145
48.19,5.99095
48.2,5.96739
48.21,5.94383
48.22,5.92025
48.23,5.89665
48.24,5.87304
48.25,5.84942
48.26,5.82577
48.27,5.80211
48.28,5.77842
48.29,5.75471
48.3,5.73098
48.31,5.70722
48.32,5.68343
48.33,5.65961
48.34,5.63576
48.35,5.61187
48.36,5.58796
48.37,5.564
48.38,5.54
48.39,5.51597
48.4,5.49189
48.41,5.46776
48.42,5.44359
48.43,5.41937
48.44,5.3951
48.45,5.37077
48.46,5.34639
48.47,5.32196
48.48,5.29746
48.49,5.2729
48.5,5.24828
48.51,5.22359
48.52,5.19884
48.53,5.17401
48.54,5.14912
48.55,5.12415
48.56,5.0991
48.57,5.07397
48.58,5.04877
48.59,5.02348
48.6,4.99811
48.61,4.97265
48.62,4.94711
48.63,4.92147
48.64,4.89574
48.65,4.86992
48.66,4.844
48.67,4.81799
48.68,4.79187
48.69,4.76566
48.7,4.73934
48.71,4.71292
48.72,4.68639
48.73,4.65975
48.74,4.63301
48.75,4.60616
48.76,4.57919
48.77,4.55212
48.78,4.52493
48.79,4.49762
48.8,4.4702
48.81,4.44267
48.82,4.41502
48.83,4.38725
48.84,4.35936
48.85,4.33135
48.86,4.30323
48.87,4.27498
48.88,4.24662
48.89,4.21813
48.9,4.18953
48.91,4.1608
48.92,4.13196
48.93,4.103
48.94,4.07391
48.95,4.04471
48.96,4.0154
48.97,3.98596
48.98,3.95641
48.99,3.92674
49,3.89696
49.01,3.86706
49.02,3.83705
49.03,3.80693
49.04,3.7767
49.05,3.74637
49.06,3.71592
49.07,3.68538
49.08,3.65472
49.09,3.62397
49.1,3.59312
49.11,3.56218
49.12,3.53113
49.13,3.5
49.14,3.46878
49.15,3.43746
49.16,3.40607
49.17,3.37459
49.18,3.34303
49.19,3.3114
49.2,3.27969
49.21,3.24791
49.22,3.21606
49.23,3.18415
49.24,3.15218
49.25,3.12014
49.26,3.08806
49.27,3.05592
49.28,3.02373
49.29,2.99149
49.3,2.95922
49.31,2.9269
49.32,2.89455
49.33,2.86217
49.34,2.82975
49.35,2.79732
49.36,2.76486
49.37,2.73239
49.38,2.6999
49.39,2.6674
49.4,2.63489
49.41,2.60238
49.42,2.56986
49.43,2.53735
49.44,2.50485
49.45,2.47236
49.46,2.43987
49.47,2.40741
49.48,2.37496
49.49,2.34254
49.5,2.31014
49.51,2.27778
49.52,2.24544
49.53,2.21314
49.54,2.18088
49.55,2.14865
49.56,2.11648
49.57,2.08434
49.58,2.05226
49.59,2.02022
49.6,1.98825
49.61,1.95632
49.62,1.92446
49.63,1.89265
49.64,1.86091
49.65,1.82923
49.66,1.79762
49.67,1.76607
49.68,1.7346
49.69,1.70319
49.7,1.67186
49.71,1.6406
49.72,1.60942
49.73,1.57831
49.74,1.54728
49.75,1.51632
49.76,1.48545
49.77,1.45465
49.78,1.42394
49.79,1.3933
49.8,1.36275
49.81,1.33227
49.82,1.30188
49.83,1.27157
49.84,1.24133
49.85,1.21118
49.86,1.18111
49.87,1.15111
49.88,1.1212
49.89,1.09136
49.9,1.0616
49.91,1.03192
49.92,1.00232
49.93,0.972784
49.94,0.943326
49.95,0.91394
49.96,0.884625
49.97,0.85538
49.98,0.826204
49.99,0.797094
50,0.76805
