dt,WR
3.15,11.746
3.16,11.7696
3.17,11.7922
3.18,11.8137
3.19,11.8342
3.2,11.8536
3.21,11.8719
3.22,11.8891
3.23,11.9051
3.24,11.9199
3.25,11.9335
3.26,11.9459
3.27,11.9571
3.28,11.967
3.29,11.9756
3.3,11.9829
3.31,11.9889
3.32,11.9937
3.33,11.9971
3.34,11.9992
3.35,12
3.36,11.9995
3.37,11.9976
3.38,11.9945
3.39,11.99
3.4,11.9842
3.41,11.9772
3.42,11.9688
3.43,11.9592
3.44,11.9483
3.45,11.9362
3.46,11.9228
3.47,11.9082
3.48,11.8925
3.49,11.8755
3.5,11.8575
3.51,11.8383
3.52,11.818
3.53,11.7966
3.54,11.7743
3.55,11.7509
3.56,11.7265
3.57,11.7013
3.58,11.6751
3.59,11.648
3.6,11.6202
3.61,11.5915
3.62,11.5622
3.63,11.5321
3.64,11.5013
3.65,11.4699
3.66,11.438
3.67,11.4055
3.68,11.3726
3.69,11.3392
3.7,11.3054
3.71,11.2713
3.72,11.2369
3.73,11.2022
3.74,11.1674
3.75,11.1324
3.76,11.0973
3.77,11.0621
3.78,11.027
3.79,10.9919
3.8,10.9569
3.81,10.922
3.82,10.8874
3.83,10.853
3.84,10.8189
3.85,10.7851
3.86,10.7517
3.87,10.7188
3.88,10.6863
3.89,10.6544
3.9,10.623
3.91,10.5923
3.92,10.5622
3.93,10.5328
3.94,10.5042
3.95,10.4764
3.96,10.4493
3.97,10.4232
3.98,10.3979
3.99,10.3736
4,10.3502
4.01,10.3279
4.02,10.3066
4.03,10.2863
4.04,10.2671
4.05,10.2491
4.06,10.2322
4.07,10.2165
4.08,10.2019
4.09,10.1886
4.1,10.1765
4.11,10.1656
4.12,10.156
4.13,10.1477
4.14,10.1406
4.15,10.1349
4.16,10.1305
4.17,10.1273
4.18,10.1255
4.19,10.125
4.2,10.1258
4.21,10.128
4.22,10.1314
4.23,10.1362
4.24,10.1422
4.25,10.1496
4.26,10.1582
4.27,10.1682
4.28,10.1793
4.29,10.1917
4.3,10.2054
4.31,10.2202
4.32,10.2362
4.33,10.2534
4.34,10.2718
4.35,10.2912
4.36,10.3117
4.37,10.3333
4.38,10.3559
4.39,10.3795
4.4,10.4041
4.41,10.4295
4.42,10.4559
4.43,10.4831
4.44,10.5112
4.45,10.54
4.46,10.5695
4.47,10.5998
4.48,10.6307
4.49,10.6622
4.5,10.6942
4.51,10.7268
4.52,10.7599
4.53,10.7934
4.54,10.8272
4.55,10.8614
4.56,10.8959
4.57,10.9306
4.58,10.9655
4.59,11.0005
4.6,11.0356
4.61,11.0708
4.62,11.1059
4.63,11.141
4.64,11.176
4.65,11.2108
4.66,11.2454
4.67,11.2797
4.68,11.3138
4.69,11.3474
4.7,11.3807
4.71,11.4136
4.72,11.4459
4.73,11.4777
4.74,11.5089
4.75,11.5395
4.76,11.5695
4.77,11.5987
4.78,11.6271
4.79,11.6548
4.8,11.6816
4.81,11.7076
4.82,11.7326
4.83,11.7567
4.84,11.7799
4.85,11.802
4.86,11.8231
4.87,11.8431
4.88,11.862
4.89,11.8798
4.9,11.8964
4.91,11.9119
4.92,11.9262
4.93,11.9393
4.94,11.9511
4.95,11.9617
4.96,11.971
4.97,11.979
4.98,11.9858
4.99,11.9912
5,11.9954
5.01,11.9982
5.02,11.9997
5.03,11.9999
5.04,11.9988
5.05,11.9964
5.06,11.9926
5.07,11.9876
5.08,11.9812
5.09,11.9736
5.1,11.9646
5.11,11.9544
5.12,11.943
5.13,11.9303
5.14,11.9164
5.15,11.9013
5.16,11.885
5.17,11.8675
5.18,11.849
5.19,11.8293
5.2,11.8085
5.21,11.7867
5.22,11.7639
5.23,11.7401
5.24,11.7153
5.25,11.6896
5.26,11.663
5.27,11.6356
5.28,11.6074
5.29,11.5784
5.3,11.5487
5.31,11.5183
5.32,11.4873
5.33,11.4557
5.34,11.4235
5.35,11.3908
5.36,11.3576
5.37,11.3241
5.38,11.2901
5.39,11.2559
5.4,11.2213
5.41,11.1866
5.42,11.1517
5.43,11.1166
5.44,11.0815
5.45,11.0463
5.46,11.0112
5.47,10.9761
5.48,10.9412
5.49,10.9064
5.5,10.8719
5.51,10.8376
5.52,10.8036
5.53,10.77
5.54,10.7369
5.55,10.7041
5.56,10.6719
5.57,10.6402
5.58,10.6091
5.59,10.5787
5.6,10.5489
5.61,10.5199
5.62,10.4916
5.63,10.4641
5.64,10.4375
5.65,10.4117
5.66,10.3869
5.67,10.363
5.68,10.3401
5.69,10.3182
5.7,10.2973
5.71,10.2776
5.72,10.2589
5.73,10.2414
5.74,10.225
5.75,10.2098
5.76,10.1958
5.77,10.183
5.78,10.1714
5.79,10.1611
5.8,10.1521
5.81,10.1444
5.82,10.1379
5.83,10.1327
5.84,10.1289
5.85,10.1263
5.86,10.1251
5.87,10.1252
5.88,10.1266
5.89,10.1294
5.9,10.1334
5.91,10.1387
5.92,10.1454
5.93,10.1533
5.94,10.1625
5.95,10.173
5.96,10.1848
5.97,10.1977
5.98,10.2119
5.99,10.2273
6,10.2438
6.01,10.2615
6.02,10.2804
6.03,10.3003
6.04,10.3213
6.05,10.3433
6.06,10.3664
6.07,10.3904
6.08,10.4154
6.09,10.4413
6.1,10.468
6.11,10.4956
6.12,10.524
6.13,10.5532
6.14,10.583
6.15,10.6136
6.16,10.6448
6.17,10.6765
6.18,10.7088
6.19,10.7416
6.2,10.7749
6.21,10.8085
6.22,10.8425
6.23,10.8769
6.24,10.9114
6.25,10.9462
6.26,10.9812
6.27,11.0163
6.28,11.0514
6.29,11.0866
6.3,11.1217
6.31,11.1567
6.32,11.1916
6.33,11.2263
6.34,11.2608
6.35,11.2951
6.36,11.3289
6.37,11.3624
6.38,11.3955
6.39,11.4282
6.4,11.4603
6.41,11.4918
6.42,11.5228
6.43,11.5531
6.44,11.5827
6.45,11.6115
6.46,11.6396
6.47,11.6669
6.48,11.6934
6.49,11.7189
6.5,11.7436
6.51,11.7672
6.52,11.7899
6.53,11.8116
6.54,11.8322
6.55,11.8517
6.56,11.8701
6.57,11.8874
6.58,11.9035
6.59,11.9185
6.6,11.9322
6.61,11.9447
6.62,11.956
6.63,11.966
6.64,11.9747
6.65,11.9822
6.66,11.9884
6.67,11.9932
6.68,11.9968
6.69,11.999
6.7,12
6.71,11.9996
6.72,11.9979
6.73,11.9948
6.74,11.9905
6.75,11.9849
6.76,11.9779
6.77,11.9697
6.78,11.9602
6.79,11.9495
6.8,11.9374
6.81,11.9242
6.82,11.9098
6.83,11.8941
6.84,11.8773
6.85,11.8593
6.86,11.8403
6.87,11.8201
6.88,11.7989
6.89,11.7766
6.9,11.7533
6.91,11.7291
6.92,11.7039
6.93,11.6778
6.94,11.6508
6.95,11.6231
6.96,11.5945
6.97,11.5652
6.98,11.5352
6.99,11.5045
7,11.4732
7.01,11.4413
7.02,11.4089
7.03,11.3759
7.04,11.3426
7.05,11.3089
7.06,11.2748
7.07,11.2404
7.08,11.2058
7.09,11.1709
7.1,11.1359
7.11,11.1008
7.12,11.0657
7.13,11.0305
7.14,10.9954
7.15,10.9604
7.16,10.9256
7.17,10.8909
7.18,10.8565
7.19,10.8223
7.2,10.7885
7.21,10.7551
7.22,10.7221
7.23,10.6896
7.24,10.6576
7.25,10.6262
7.26,10.5954
7.27,10.5652
7.28,10.5358
7.29,10.5071
7.3,10.4792
7.31,10.452
7.32,10.4258
7.33,10.4005
7.34,10.376
7.35,10.3526
7.36,10.3301
7.37,10.3087
7.38,10.2883
7.39,10.269
7.4,10.2509
7.41,10.2339
7.42,10.218
7.43,10.2033
7.44,10.1899
7.45,10.1776
7.46,10.1666
7.47,10.1569
7.48,10.1485
7.49,10.1413
7.5,10.1354
7.51,10.1308
7.52,10.1276
7.53,10.1256
7.54,10.125
7.55,10.1257
7.56,10.1277
7.57,10.131
7.58,10.1356
7.59,10.1416
7.6,10.1488
7.61,10.1573
7.62,10.1671
7.63,10.1781
7.64,10.1904
7.65,10.2039
7.66,10.2187
7.67,10.2346
7.68,10.2516
7.69,10.2698
7.7,10.2892
7.71,10.3096
7.72,10.3311
7.73,10.3536
7.74,10.3771
7.75,10.4015
7.76,10.4269
7.77,10.4532
7.78,10.4803
7.79,10.5083
7.8,10.537
7.81,10.5665
7.82,10.5967
7.83,10.6275
7.84,10.659
7.85,10.691
7.86,10.7235
7.87,10.7565
7.88,10.7899
7.89,10.8238
7.9,10.8579
7.91,10.8924
7.92,10.9271
7.93,10.9619
7.94,10.9969
7.95,11.0321
7.96,11.0672
7.97,11.1023
7.98,11.1374
7.99,11.1724
8,11.2072
8.01,11.2419
8.02,11.2762
8.03,11.3103
8.04,11.344
8.05,11.3774
8.06,11.4103
8.07,11.4426
8.08,11.4745
8.09,11.5058
8.1,11.5365
8.11,11.5664
8.12,11.5957
8.13,11.6243
8.14,11.652
8.15,11.6789
8.16,11.705
8.17,11.7301
8.18,11.7543
8.19,11.7776
8.2,11.7998
8.21,11.821
8.22,11.8411
8.23,11.8601
8.24,11.878
8.25,11.8948
8.26,11.9104
8.27,11.9248
8.28,11.938
8.29,11.9499
8.3,11.9606
8.31,11.9701
8.32,11.9783
8.33,11.9851
8.34,11.9907
8.35,11.995
8.36,11.998
8.37,11.9996
8.38,12
8.39,11.999
8.4,11.9967
8.41,11.9931
8.42,11.9881
8.43,11.9819
8.44,11.9744
8.45,11.9656
8.46,11.9555
8.47,11.9442
8.48,11.9316
8.49,11.9179
8.5,11.9029
8.51,11.8867
8.52,11.8694
8.53,11.8509
8.54,11.8313
8.55,11.8107
8.56,11.789
8.57,11.7662
8.58,11.7425
8.59,11.7179
8.6,11.6923
8.61,11.6658
8.62,11.6385
8.63,11.6103
8.64,11.5814
8.65,11.5518
8.66,11.5214
8.67,11.4905
8.68,11.4589
8.69,11.4268
8.7,11.3941
8.71,11.361
8.72,11.3275
8.73,11.2936
8.74,11.2594
8.75,11.2249
8.76,11.1901
8.77,11.1552
8.78,11.1202
8.79,11.0851
8.8,11.0499
8.81,11.0148
8.82,10.9797
8.83,10.9447
8.84,10.91
8.85,10.8754
8.86,10.8411
8.87,10.8071
8.88,10.7734
8.89,10.7402
8.9,10.7074
8.91,10.6751
8.92,10.6434
8.93,10.6123
8.94,10.5818
8.95,10.5519
8.96,10.5228
8.97,10.4944
8.98,10.4669
8.99,10.4401
9,10.4143
9.01,10.3894
9.02,10.3654
9.03,10.3424
9.04,10.3204
9.05,10.2994
9.06,10.2795
9.07,10.2607
9.08,10.2431
9.09,10.2266
9.1,10.2113
9.11,10.1971
9.12,10.1842
9.13,10.1725
9.14,10.1621
9.15,10.153
9.16,10.1451
9.17,10.1385
9.18,10.1332
9.19,10.1292
9.2,10.1265
9.21,10.1252
9.22,10.1251
9.23,10.1264
9.24,10.129
9.25,10.1329
9.26,10.1381
9.27,10.1447
9.28,10.1525
9.29,10.1615
9.3,10.1719
9.31,10.1835
9.32,10.1963
9.33,10.2104
9.34,10.2257
9.35,10.2421
9.36,10.2597
9.37,10.2784
9.38,10.2982
9.39,10.3191
9.4,10.341
9.41,10.364
9.42,10.3879
9.43,10.4128
9.44,10.4386
9.45,10.4653
9.46,10.4928
9.47,10.5211
9.48,10.5502
9.49,10.58
9.5,10.6105
9.51,10.6416
9.52,10.6733
9.53,10.7055
9.54,10.7383
9.55,10.7715
9.56,10.8051
9.57,10.8391
9.58,10.8734
9.59,10.9079
9.6,10.9427
9.61,10.9776
9.62,11.0127
9.63,11.0478
9.64,11.083
9.65,11.1181
9.66,11.1532
9.67,11.1881
9.68,11.2228
9.69,11.2573
9.7,11.2916
9.71,11.3255
9.72,11.3591
9.73,11.3922
9.74,11.4249
9.75,11.457
9.76,11.4886
9.77,11.5196
9.78,11.55
9.79,11.5797
9.8,11.6086
9.81,11.6368
9.82,11.6642
9.83,11.6907
9.84,11.7164
9.85,11.7411
9.86,11.7649
9.87,11.7877
9.88,11.8094
9.89,11.8302
9.9,11.8498
9.91,11.8683
9.92,11.8857
9.93,11.902
9.94,11.917
9.95,11.9309
9.96,11.9435
9.97,11.9549
9.98,11.965
9.99,11.9739
10,11.9815
10.01,11.9878
10.02,11.9928
10.03,11.9965
10.04,11.9989
10.05,11.9999
10.06,11.9997
10.07,11.9981
10.08,11.9952
10.09,11.991
10.1,11.9855
10.11,11.9787
10.12,11.9706
10.13,11.9612
10.14,11.9506
10.15,11.9387
10.16,11.9256
10.17,11.9113
10.18,11.8958
10.19,11.8791
10.2,11.8612
10.21,11.8422
10.22,11.8222
10.23,11.8011
10.24,11.7789
10.25,11.7557
10.26,11.7316
10.27,11.7065
10.28,11.6805
10.29,11.6536
10.3,11.6259
10.31,11.5974
10.32,11.5682
10.33,11.5382
10.34,11.5076
10.35,11.4764
10.36,11.4445
10.37,11.4122
10.38,11.3793
10.39,11.346
10.4,11.3123
10.41,11.2783
10.42,11.2439
10.43,11.2093
10.44,11.1745
10.45,11.1395
10.46,11.1044
10.47,11.0693
10.48,11.0341
10.49,10.999
10.5,10.964
10.51,10.9291
10.52,10.8944
10.53,10.8599
10.54,10.8258
10.55,10.7919
10.56,10.7585
10.57,10.7254
10.58,10.6929
10.59,10.6608
10.6,10.6293
10.61,10.5985
10.62,10.5683
10.63,10.5387
10.64,10.51
10.65,10.482
10.66,10.4548
10.67,10.4284
10.68,10.403
10.69,10.3785
10.7,10.3549
10.71,10.3324
10.72,10.3108
10.73,10.2903
10.74,10.271
10.75,10.2527
10.76,10.2355
10.77,10.2196
10.78,10.2048
10.79,10.1912
10.8,10.1788
10.81,10.1677
10.82,10.1579
10.83,10.1493
10.84,10.142
10.85,10.136
10.86,10.1312
10.87,10.1279
10.88,10.1258
10.89,10.125
10.9,10.1256
10.91,10.1274
10.92,10.1306
10.93,10.1351
10.94,10.1409
10.95,10.148
10.96,10.1564
10.97,10.166
10.98,10.177
10.99,10.1891
11,10.2025
11.01,10.2171
11.02,10.2329
11.03,10.2499
11.04,10.2679
11.05,10.2872
11.06,10.3075
11.07,10.3288
11.08,10.3512
11.09,10.3746
11.1,10.399
11.11,10.4243
11.12,10.4505
11.13,10.4775
11.14,10.5054
11.15,10.5341
11.16,10.5635
11.17,10.5936
11.18,10.6244
11.19,10.6557
11.2,10.6877
11.21,10.7202
11.22,10.7531
11.23,10.7865
11.24,10.8203
11.25,10.8544
11.26,10.8889
11.27,10.9235
11.28,10.9584
11.29,10.9934
11.3,11.0285
11.31,11.0636
11.32,11.0988
11.33,11.1339
11.34,11.1689
11.35,11.2037
11.36,11.2384
11.37,11.2728
11.38,11.3069
11.39,11.3406
11.4,11.374
11.41,11.4069
11.42,11.4394
11.43,11.4713
11.44,11.5026
11.45,11.5334
11.46,11.5634
11.47,11.5928
11.48,11.6214
11.49,11.6492
11.5,11.6762
11.51,11.7024
11.52,11.7276
11.53,11.7519
11.54,11.7752
11.55,11.7976
11.56,11.8189
11.57,11.8391
11.58,11.8582
11.59,11.8763
11.6,11.8932
11.61,11.9089
11.62,11.9234
11.63,11.9367
11.64,11.9488
11.65,11.9596
11.66,11.9692
11.67,11.9775
11.68,11.9845
11.69,11.9902
11.7,11.9946
11.71,11.9977
11.72,11.9995
11.73,12
11.74,11.9991
11.75,11.997
11.76,11.9935
11.77,11.9887
11.78,11.9826
11.79,11.9752
11.8,11.9666
11.81,11.9566
11.82,11.9454
11.83,11.933
11.84,11.9193
11.85,11.9044
11.86,11.8884
11.87,11.8712
11.88,11.8528
11.89,11.8334
11.9,11.8128
11.91,11.7912
11.92,11.7686
11.93,11.745
11.94,11.7204
11.95,11.6949
11.96,11.6685
11.97,11.6413
11.98,11.6132
11.99,11.5844
12,11.5548
12.01,11.5246
12.02,11.4936
12.03,11.4621
12.04,11.4301
12.05,11.3975
12.06,11.3644
12.07,11.3309
12.08,11.297
12.09,11.2629
12.1,11.2284
12.11,11.1937
12.12,11.1588
12.13,11.1237
12.14,11.0886
12.15,11.0535
12.16,11.0183
12.17,10.9833
12.18,10.9483
12.19,10.9135
12.2,10.8789
12.21,10.8445
12.22,10.8105
12.23,10.7768
12.24,10.7436
12.25,10.7107
12.26,10.6784
12.27,10.6466
12.28,10.6154
12.29,10.5848
12.3,10.5549
12.31,10.5257
12.32,10.4973
12.33,10.4696
12.34,10.4428
12.35,10.4169
12.36,10.3919
12.37,10.3678
12.38,10.3447
12.39,10.3226
12.4,10.3015
12.41,10.2815
12.42,10.2626
12.43,10.2448
12.44,10.2282
12.45,10.2128
12.46,10.1985
12.47,10.1855
12.48,10.1737
12.49,10.1631
12.5,10.1538
12.51,10.1458
12.52,10.1391
12.53,10.1337
12.54,10.1296
12.55,10.1268
12.56,10.1253
12.57,10.1251
12.58,10.1262
12.59,10.1287
12.6,10.1325
12.61,10.1376
12.62,10.1439
12.63,10.1516
12.64,10.1606
12.65,10.1708
12.66,10.1823
12.67,10.195
12.68,10.2089
12.69,10.2241
12.7,10.2404
12.71,10.2578
12.72,10.2764
12.73,10.2961
12.74,10.3169
12.75,10.3388
12.76,10.3616
12.77,10.3855
12.78,10.4102
12.79,10.4359
12.8,10.4625
12.81,10.49
12.82,10.5182
12.83,10.5472
12.84,10.5769
12.85,10.6073
12.86,10.6384
12.87,10.67
12.88,10.7022
12.89,10.7349
12.9,10.7681
12.91,10.8017
12.92,10.8356
12.93,10.8699
12.94,10.9044
12.95,10.9392
12.96,10.9741
12.97,11.0091
12.98,11.0443
12.99,11.0794
13,11.1146
13.01,11.1496
13.02,11.1845
13.03,11.2193
13.04,11.2539
13.05,11.2881
13.06,11.3221
13.07,11.3557
13.08,11.3889
13.09,11.4216
13.1,11.4538
13.11,11.4855
13.12,11.5165
13.13,11.547
13.14,11.5767
13.15,11.6057
13.16,11.634
13.17,11.6615
13.18,11.6881
13.19,11.7138
13.2,11.7386
13.21,11.7625
13.22,11.7854
13.23,11.8073
13.24,11.8281
13.25,11.8478
13.26,11.8665
13.27,11.884
13.28,11.9004
13.29,11.9155
13.3,11.9295
13.31,11.9423
13.32,11.9538
13.33,11.9641
13.34,11.9731
13.35,11.9808
13.36,11.9872
13.37,11.9924
13.38,11.9962
13.39,11.9987
13.4,11.9999
13.41,11.9998
13.42,11.9983
13.43,11.9956
13.44,11.9915
13.45,11.9861
13.46,11.9795
13.47,11.9715
13.48,11.9622
13.49,11.9517
13.5,11.94
13.51,11.927
13.52,11.9128
13.53,11.8974
13.54,11.8808
13.55,11.8631
13.56,11.8442
13.57,11.8243
13.58,11.8033
13.59,11.7812
13.6,11.7581
13.61,11.7341
13.62,11.7091
13.63,11.6832
13.64,11.6564
13.65,11.6288
13.66,11.6004
13.67,11.5712
13.68,11.5413
13.69,11.5107
13.7,11.4796
13.71,11.4478
13.72,11.4155
13.73,11.3827
13.74,11.3494
13.75,11.3157
13.76,11.2817
13.77,11.2474
13.78,11.2128
13.79,11.178
13.8,11.143
13.81,11.108
13.82,11.0728
13.83,11.0377
13.84,11.0026
13.85,10.9675
13.86,10.9326
13.87,10.8979
13.88,10.8634
13.89,10.8292
13.9,10.7953
13.91,10.7618
13.92,10.7288
13.93,10.6961
13.94,10.664
13.95,10.6325
13.96,10.6016
13.97,10.5713
13.98,10.5417
13.99,10.5128
