dt,U_dN
14.75,-4.48537
14.76,-4.47339
14.77,-4.46138
14.78,-4.44934
14.79,-4.43726
14.8,-4.42513
14.81,-4.41295
14.82,-4.40071
14.83,-4.38841
14.84,-4.37603
14.85,-4.36357
14.86,-4.35104
14.87,-4.33841
14.88,-4.32569
14.89,-4.31286
14.9,-4.29993
14.91,-4.28689
14.92,-4.27372
14.93,-4.26044
14.94,-4.24702
14.95,-4.23347
14.96,-4.21978
14.97,-4.20595
14.98,-4.19197
14.99,-4.17783
15,-4.16353
15.01,-4.14907
15.02,-4.13445
15.03,-4.11965
15.04,-4.10467
15.05,-4.08952
15.06,-4.07418
15.07,-4.05866
15.08,-4.04295
15.09,-4.02704
15.1,-4.01094
15.11,-3.99465
15.12,-3.97815
15.13,-3.96145
15.14,-3.94454
15.15,-3.92743
15.16,-3.91011
15.17,-3.89258
15.18,-3.87483
15.19,-3.85688
15.2,-3.83872
15.21,-3.82034
15.22,-3.80174
15.23,-3.78294
15.24,-3.76392
15.25,-3.74469
15.26,-3.72525
15.27,-3.70559
15.28,-3.68573
15.29,-3.66565
15.3,-3.64537
15.31,-3.62488
15.32,-3.60419
15.33,-3.58329
15.34,-3.5622
15.35,-3.5409
15.36,-3.51942
15.37,-3.49774
15.38,-3.47587
15.39,-3.45381
15.4,-3.43157
15.41,-3.40915
15.42,-3.38656
15.43,-3.36379
15.44,-3.34086
15.45,-3.31776
15.46,-3.2945
15.47,-3.27108
15.48,-3.24751
15.49,-3.2238
15.5,-3.19994
15.51,-3.17594
15.52,-3.15181
15.53,-3.12755
15.54,-3.10316
15.55,-3.07866
15.56,-3.05404
15.57,-3.02931
15.58,-3.00447
15.59,-2.97953
15.6,-2.9545
15.61,-2.92938
15.62,-2.90417
15.63,-2.87888
15.64,-2.85352
15.65,-2.82808
15.66,-2.80258
15.67,-2.77701
15.68,-2.75139
15.69,-2.72571
15.7,-2.69999
15.71,-2.67422
15.72,-2.64841
15.73,-2.62256
15.74,-2.59669
15.75,-2.57079
15.76,-2.54486
15.77,-2.51892
15.78,-2.49295
15.79,-2.46698
15.8,-2.441
15.81,-2.41501
15.82,-2.38902
15.83,-2.36304
15.84,-2.33705
15.85,-2.31108
15.86,-2.28511
15.87,-2.25916
15.88,-2.23323
15.89,-2.20731
15.9,-2.18141
15.91,-2.15554
15.92,-2.12969
15.93,-2.10387
15.94,-2.07807
15.95,-2.05231
15.96,-2.02658
15.97,-2.00089
15.98,-1.97523
15.99,-1.94961
16,-1.92402
16.01,-1.89848
16.02,-1.87298
16.03,-1.84753
16.04,-1.82211
16.05,-1.79674
16.06,-1.77142
16.07,-1.74615
16.08,-1.72092
16.09,-1.69574
16.1,-1.67062
16.11,-1.64554
16.12,-1.62052
16.13,-1.59554
16.14,-1.57063
16.15,-1.54576
16.16,-1.52096
16.17,-1.49621
16.18,-1.47151
16.19,-1.44688
16.2,-1.4223
16.21,-1.39779
16.22,-1.37333
16.23,-1.34894
16.24,-1.32461
16.25,-1.30035
16.26,-1.27615
16.27,-1.25203
16.28,-1.22797
16.29,-1.20398
16.3,-1.18006
16.31,-1.15621
16.32,-1.13244
16.33,-1.10875
16.34,-1.08514
16.35,-1.0616
16.36,-1.03815
16.37,-1.01478
16.38,-0.991496
16.39,-0.9683
16.4,-0.945194
16.41,-0.92218
16.42,-0.89926
16.43,-0.876436
16.44,-0.853711
16.45,-0.831086
16.46,-0.808564
16.47,-0.786147
16.48,-0.763838
16.49,-0.741638
16.5,-0.71955
16.51,-0.697577
16.52,-0.675721
16.53,-0.653983
16.54,-0.632366
16.55,-0.610873
16.56,-0.589505
16.57,-0.568264
16.58,-0.547153
16.59,-0.526174
16.6,-0.505327
16.61,-0.484616
16.62,-0.464041
16.63,-0.443605
16.64,-0.423308
16.65,-0.403152
16.66,-0.383138
16.67,-0.363267
16.68,-0.34354
16.69,-0.323958
16.7,-0.304521
16.71,-0.28523
16.72,-0.266084
16.73,-0.247084
16.74,-0.228229
16.75,-0.209519
16.76,-0.190953
16.77,-0.172531
16.78,-0.15425
16.79,-0.136111
16.8,-0.118111
16.81,-0.100248
16.82,-0.0825201
16.83,-0.0649253
16.84,-0.0474607
16.85,-0.0301236
16.86,-0.0129106
16.87,0.00418147
16.88,0.0211564
16.89,0.0380181
16.9,0.0547707
16.91,0.0714187
16.92,0.0879669
16.93,0.10442
16.94,0.120784
16.95,0.137063
16.96,0.153264
16.97,0.169392
16.98,0.185455
16.99,0.201457
17,0.217406
17.01,0.233309
17.02,0.249173
17.03,0.265005
17.04,0.280812
17.05,0.296603
17.06,0.312385
17.07,0.328166
17.08,0.343954
17.09,0.359758
17.1,0.375586
17.11,0.391447
17.12,0.407349
17.13,0.423301
17.14,0.439311
17.15,0.45539
17.16,0.471545
17.17,0.487786
17.18,0.504121
17.19,0.52056
17.2,0.537112
17.21,0.553785
17.22,0.570588
17.23,0.587531
17.24,0.604623
17.25,0.62187
17.26,0.639284
17.27,0.656871
17.28,0.674641
17.29,0.692602
17.3,0.710761
17.31,0.729126
17.32,0.747706
17.33,0.766508
17.34,0.785539
17.35,0.804806
17.36,0.824316
17.37,0.844076
17.38,0.864091
17.39,0.884369
17.4,0.904915
17.41,0.925734
17.42,0.946831
17.43,0.968212
17.44,0.98988
17.45,1.01184
17.46,1.0341
17.47,1.05665
17.48,1.07951
17.49,1.10268
17.5,1.12615
17.51,1.14993
17.52,1.17403
17.53,1.19843
17.54,1.22316
17.55,1.24819
17.56,1.27355
17.57,1.29921
17.58,1.3252
17.59,1.35149
17.6,1.3781
17.61,1.40502
17.62,1.43225
17.63,1.45978
17.64,1.48762
17.65,1.51576
17.66,1.5442
17.67,1.57294
17.68,1.60196
17.69,1.63127
17.7,1.66086
17.71,1.69073
17.72,1.72087
17.73,1.75127
17.74,1.78194
17.75,1.81286
17.76,1.84403
17.77,1.87543
17.78,1.90708
17.79,1.93895
17.8,1.97104
17.81,2.00335
17.82,2.03586
17.83,2.06857
17.84,2.10147
17.85,2.13455
17.86,2.16781
17.87,2.20123
17.88,2.23481
17.89,2.26854
17.9,2.30241
17.91,2.33641
17.92,2.37054
17.93,2.40478
17.94,2.43913
17.95,2.47358
17.96,2.50811
17.97,2.54273
17.98,2.57742
17.99,2.61217
18,2.64698
18.01,2.68183
18.02,2.71672
18.03,2.75164
18.04,2.78659
18.05,2.82154
18.06,2.8565
18.07,2.89146
18.08,2.9264
18.09,2.96133
18.1,2.99623
18.11,3.0311
18.12,3.06592
18.13,3.1007
18.14,3.13542
18.15,3.17008
18.16,3.20467
18.17,3.23918
18.18,3.27361
18.19,3.30796
18.2,3.3422
18.21,3.37635
18.22,3.41039
18.23,3.44431
18.24,3.47812
18.25,3.51181
18.26,3.54537
18.27,3.57879
18.28,3.61208
18.29,3.64522
18.3,3.67821
18.31,3.71106
18.32,3.74374
18.33,3.77627
18.34,3.80864
18.35,3.84083
18.36,3.87285
18.37,3.9047
18.38,3.93637
18.39,3.96786
18.4,3.99917
18.41,4.03028
18.42,4.06121
18.43,4.09194
18.44,4.12247
18.45,4.15281
18.46,4.18295
18.47,4.21288
18.48,4.2426
18.49,4.27211
18.5,4.30142
18.51,4.33051
18.52,4.35939
18.53,4.38804
18.54,4.41648
18.55,4.4447
18.56,4.4727
18.57,4.50047
18.58,4.52801
18.59,4.55532
18.6,4.5824
18.61,4.60926
18.62,4.63587
18.63,4.66225
18.64,4.6884
18.65,4.7143
18.66,4.73997
18.67,4.76539
18.68,4.79056
18.69,4.8155
18.7,4.84018
18.71,4.86462
18.72,4.8888
18.73,4.91274
18.74,4.93642
18.75,4.95984
18.76,4.98301
18.77,5.00593
18.78,5.02858
18.79,5.05097
18.8,5.0731
18.81,5.09497
18.82,5.11657
18.83,5.13791
18.84,5.15898
18.85,5.17978
18.86,5.20031
18.87,5.22057
18.88,5.24056
18.89,5.26028
18.9,5.27972
18.91,5.29889
18.92,5.31778
18.93,5.3364
18.94,5.35474
18.95,5.37281
18.96,5.39059
18.97,5.4081
18.98,5.42533
18.99,5.44228
19,5.45895
19.01,5.47535
19.02,5.49146
19.03,5.5073
19.04,5.52286
19.05,5.53814
19.06,5.55315
19.07,5.56788
19.08,5.58233
19.09,5.59651
19.1,5.61042
19.11,5.62405
19.12,5.63742
19.13,5.65051
19.14,5.66334
19.15,5.67591
19.16,5.68821
19.17,5.70025
19.18,5.71203
19.19,5.72355
19.2,5.73482
19.21,5.74585
19.22,5.75662
19.23,5.76715
19.24,5.77743
19.25,5.78748
19.26,5.79729
19.27,5.80688
19.28,5.81623
19.29,5.82536
19.3,5.83428
19.31,5.84298
19.32,5.85146
19.33,5.85975
19.34,5.86783
19.35,5.87571
19.36,5.88341
19.37,5.89091
19.38,5.89824
19.39,5.90539
19.4,5.91237
19.41,5.91918
19.42,5.92584
19.43,5.93234
19.44,5.9387
19.45,5.94491
19.46,5.95098
19.47,5.95693
19.48,5.96275
19.49,5.96846
19.5,5.97405
19.51,5.97954
19.52,5.98492
19.53,5.99022
19.54,5.99543
19.55,6.00056
19.56,6.00562
19.57,6.01061
19.58,6.01554
19.59,6.02042
19.6,6.02525
19.61,6.03004
19.62,6.0348
19.63,6.03953
19.64,6.04424
19.65,6.04894
19.66,6.05363
19.67,6.05832
19.68,6.06301
19.69,6.06772
19.7,6.07244
19.71,6.07719
19.72,6.08197
19.73,6.08679
19.74,6.09165
19.75,6.09656
19.76,6.10152
19.77,6.10655
19.78,6.11165
19.79,6.11682
19.8,6.12207
19.81,6.1274
19.82,6.13283
19.83,6.13835
19.84,6.14397
19.85,6.1497
19.86,6.15554
19.87,6.1615
19.88,6.16759
19.89,6.1738
19.9,6.18014
19.91,6.18662
19.92,6.19324
19.93,6.20001
19.94,6.20694
19.95,6.21401
19.96,6.22125
19.97,6.22865
19.98,6.23622
19.99,6.24395
20,6.25187
20.01,6.25996
20.02,6.26824
20.03,6.2767
20.04,6.28536
20.05,6.2942
20.06,6.30324
20.07,6.31248
20.08,6.32193
20.09,6.33157
20.1,6.34142
20.11,6.35148
20.12,6.36176
20.13,6.37224
20.14,6.38294
20.15,6.39386
20.16,6.405
20.17,6.41636
20.18,6.42794
20.19,6.43974
20.2,6.45177
20.21,6.46403
20.22,6.47651
20.23,6.48922
20.24,6.50216
20.25,6.51532
20.26,6.52872
20.27,6.54234
20.28,6.5562
20.29,6.57028
20.3,6.58459
20.31,6.59914
20.32,6.61391
20.33,6.62891
20.34,6.64414
20.35,6.65959
20.36,6.67527
20.37,6.69117
20.38,6.7073
20.39,6.72365
20.4,6.74022
20.41,6.757
20.42,6.77401
20.43,6.79123
20.44,6.80866
20.45,6.82631
20.46,6.84416
20.47,6.86222
20.48,6.88049
20.49,6.89895
20.5,6.91762
20.51,6.93648
20.52,6.95553
20.53,6.97477
20.54,6.9942
20.55,7.01382
20.56,7.03362
20.57,7.05359
20.58,7.07374
20.59,7.09405
20.6,7.11454
20.61,7.13519
20.62,7.15599
20.63,7.17696
20.64,7.19807
20.65,7.21934
20.66,7.24075
20.67,7.2623
20.68,7.28398
20.69,7.3058
20.7,7.32775
20.71,7.34982
20.72,7.37202
20.73,7.39433
20.74,7.41675
20.75,7.43929
20.76,7.46193
20.77,7.48467
20.78,7.50751
20.79,7.53044
20.8,7.55346
20.81,7.57657
20.82,7.59976
20.83,7.62304
20.84,7.64638
20.85,7.6698
20.86,7.69329
20.87,7.71685
20.88,7.74047
20.89,7.76414
20.9,7.78788
20.91,7.81166
20.92,7.8355
20.93,7.85939
20.94,7.88332
20.95,7.9073
20.96,7.93132
20.97,7.95537
20.98,7.97947
20.99,8.00359
21,8.02776
21.01,8.05195
21.02,8.07617
21.03,8.10042
21.04,8.1247
21.05,8.14901
21.06,8.17334
21.07,8.19769
21.08,8.22207
21.09,8.24648
21.1,8.2709
21.11,8.29535
21.12,8.31982
21.13,8.34431
21.14,8.36882
21.15,8.39335
21.16,8.41791
21.17,8.44249
21.18,8.46709
21.19,8.49172
21.2,8.51637
21.21,8.54104
21.22,8.56574
21.23,8.59047
21.24,8.61522
21.25,8.64001
21.26,8.66482
21.27,8.68966
21.28,8.71453
21.29,8.73943
21.3,8.76437
21.31,8.78934
21.32,8.81435
21.33,8.83939
21.34,8.86447
21.35,8.88959
21.36,8.91475
21.37,8.93995
21.38,8.96519
21.39,8.99047
21.4,9.0158
21.41,9.04116
21.42,9.06657
21.43,9.09203
21.44,9.11753
21.45,9.14307
21.46,9.16866
21.47,9.1943
21.48,9.21998
21.49,9.2457
21.5,9.27146
21.51,9.29727
21.52,9.32313
21.53,9.34902
21.54,9.37495
21.55,9.40092
21.56,9.42693
21.57,9.45298
21.58,9.47906
21.59,9.50517
21.6,9.53131
21.61,9.55747
21.62,9.58366
21.63,9.60987
21.64,9.6361
21.65,9.66234
21.66,9.6886
21.67,9.71486
21.68,9.74113
21.69,9.76739
21.7,9.79365
21.71,9.8199
21.72,9.84613
21.73,9.87235
21.74,9.89854
21.75,9.9247
21.76,9.95083
21.77,9.97691
21.78,10.003
21.79,10.0289
21.8,10.0549
21.81,10.0807
21.82,10.1065
21.83,10.1322
21.84,10.1579
21.85,10.1834
21.86,10.2088
21.87,10.2342
21.88,10.2594
21.89,10.2845
21.9,10.3095
21.91,10.3343
21.92,10.359
21.93,10.3836
21.94,10.408
21.95,10.4322
21.96,10.4563
21.97,10.4802
21.98,10.5039
21.99,10.5274
22,10.5507
22.01,10.5738
22.02,10.5967
22.03,10.6194
22.04,10.6419
22.05,10.6641
22.06,10.6861
22.07,10.7078
22.08,10.7293
22.09,10.7506
22.1,10.7715
22.11,10.7922
22.12,10.8127
22.13,10.8328
22.14,10.8527
22.15,10.8722
22.16,10.8915
22.17,10.9105
22.18,10.9291
22.19,10.9475
22.2,10.9656
22.21,10.9833
22.22,11.0007
22.23,11.0178
22.24,11.0345
22.25,11.051
22.26,11.067
22.27,11.0828
22.28,11.0982
22.29,11.1133
22.3,11.1281
22.31,11.1424
22.32,11.1565
22.33,11.1702
22.34,11.1836
22.35,11.1966
22.36,11.2093
22.37,11.2216
22.38,11.2336
22.39,11.2452
22.4,11.2565
22.41,11.2674
22.42,11.278
22.43,11.2883
22.44,11.2982
22.45,11.3077
22.46,11.317
22.47,11.3258
22.48,11.3344
22.49,11.3426
22.5,11.3505
22.51,11.358
22.52,11.3652
22.53,11.3721
22.54,11.3787
22.55,11.3849
22.56,11.3908
22.57,11.3964
22.58,11.4017
22.59,11.4067
22.6,11.4113
22.61,11.4157
22.62,11.4197
22.63,11.4235
22.64,11.4269
22.65,11.43
22.66,11.4328
22.67,11.4354
22.68,11.4376
22.69,11.4396
22.7,11.4412
22.71,11.4426
22.72,11.4437
22.73,11.4445
22.74,11.445
22.75,11.4452
22.76,11.4452
22.77,11.4448
22.78,11.4442
22.79,11.4433
22.8,11.4422
22.81,11.4407
22.82,11.439
22.83,11.437
22.84,11.4347
22.85,11.4322
22.86,11.4294
22.87,11.4263
22.88,11.4229
22.89,11.4193
22.9,11.4154
22.91,11.4112
22.92,11.4067
22.93,11.402
22.94,11.3969
22.95,11.3916
22.96,11.386
22.97,11.3802
22.98,11.374
22.99,11.3676
23,11.3608
23.01,11.3538
23.02,11.3465
23.03,11.3389
23.04,11.3311
23.05,11.3229
23.06,11.3144
23.07,11.3056
23.08,11.2966
23.09,11.2872
23.1,11.2775
23.11,11.2676
23.12,11.2573
23.13,11.2467
23.14,11.2358
23.15,11.2246
23.16,11.2131
23.17,11.2013
23.18,11.1892
23.19,11.1767
23.2,11.164
23.21,11.1509
23.22,11.1375
23.23,11.1238
23.24,11.1098
23.25,11.0955
23.26,11.0809
23.27,11.0659
23.28,11.0507
23.29,11.0351
23.3,11.0192
23.31,11.003
23.32,10.9865
23.33,10.9697
23.34,10.9526
23.35,10.9352
23.36,10.9174
23.37,10.8994
23.38,10.8811
23.39,10.8625
23.4,10.8436
23.41,10.8244
23.42,10.805
23.43,10.7852
23.44,10.7652
23.45,10.7449
23.46,10.7244
23.47,10.7036
23.48,10.6825
23.49,10.6612
23.5,10.6396
23.51,10.6178
23.52,10.5958
23.53,10.5735
23.54,10.551
23.55,10.5283
23.56,10.5054
23.57,10.4823
23.58,10.459
23.59,10.4355
23.6,10.4119
23.61,10.388
23.62,10.364
23.63,10.3399
23.64,10.3156
23.65,10.2911
23.66,10.2665
23.67,10.2418
23.68,10.2169
23.69,10.192
23.7,10.1669
23.71,10.1418
23.72,10.1166
23.73,10.0912
23.74,10.0659
23.75,10.0404
23.76,10.0149
23.77,9.98934
23.78,9.96374
23.79,9.93811
23.8,9.91245
23.81,9.88678
23.82,9.8611
23.83,9.83541
23.84,9.80973
23.85,9.78405
23.86,9.7584
23.87,9.73276
23.88,9.70716
23.89,9.6816
23.9,9.65608
23.91,9.6306
23.92,9.60519
23.93,9.57983
23.94,9.55453
23.95,9.52931
23.96,9.50416
23.97,9.47909
23.98,9.45411
23.99,9.42921
24,9.40441
24.01,9.3797
24.02,9.35509
24.03,9.33059
24.04,9.30618
24.05,9.28189
24.06,9.2577
24.07,9.23363
24.08,9.20967
24.09,9.18583
24.1,9.1621
24.11,9.13849
24.12,9.115
24.13,9.09162
24.14,9.06837
24.15,9.04524
24.16,9.02222
24.17,8.99932
24.18,8.97654
24.19,8.95388
24.2,8.93133
24.21,8.90889
24.22,8.88657
24.23,8.86436
24.24,8.84225
24.25,8.82026
24.26,8.79836
24.27,8.77657
24.28,8.75487
24.29,8.73327
24.3,8.71176
24.31,8.69034
24.32,8.66901
24.33,8.64775
24.34,8.62657
24.35,8.60547
24.36,8.58443
24.37,8.56346
24.38,8.54255
24.39,8.5217
24.4,8.5009
24.41,8.48014
24.42,8.45943
24.43,8.43876
24.44,8.41811
24.45,8.3975
24.46,8.37691
24.47,8.35634
24.48,8.33578
24.49,8.31522
24.5,8.29467
24.51,8.27412
24.52,8.25356
24.53,8.23299
24.54,8.21241
24.55,8.19179
24.56,8.17116
24.57,8.15048
24.58,8.12978
24.59,8.10903
24.6,8.08823
24.61,8.06738
24.62,8.04647
24.63,8.0255
24.64,8.00446
24.65,7.98335
24.66,7.96217
24.67,7.94091
24.68,7.91956
24.69,7.89812
24.7,7.87659
24.71,7.85496
24.72,7.83323
24.73,7.81139
24.74,7.78945
24.75,7.76739
24.76,7.74521
24.77,7.72292
24.78,7.7005
24.79,7.67795
24.8,7.65527
24.81,7.63246
24.82,7.60951
24.83,7.58642
24.84,7.56319
24.85,7.53982
24.86,7.51629
24.87,7.49262
24.88,7.46879
24.89,7.44481
24.9,7.42068
24.91,7.39638
24.92,7.37193
24.93,7.34731
24.94,7.32253
24.95,7.29758
24.96,7.27247
24.97,7.24719
24.98,7.22174
24.99,7.19613
25,7.17034
25.01,7.14438
25.02,7.11825
25.03,7.09195
25.04,7.06548
25.05,7.03884
25.06,7.01203
25.07,6.98504
25.08,6.95789
25.09,6.93056
25.1,6.90306
25.11,6.8754
25.12,6.84756
25.13,6.81956
25.14,6.7914
25.15,6.76306
25.16,6.73457
25.17,6.70591
25.18,6.67709
25.19,6.64811
25.2,6.61898
25.21,6.58969
25.22,6.56024
25.23,6.53065
25.24,6.50091
25.25,6.47102
25.26,6.44099
25.27,6.41082
25.28,6.38052
25.29,6.35007
25.3,6.3195
25.31,6.2888
25.32,6.25797
25.33,6.22702
25.34,6.19596
25.35,6.16478
25.36,6.13348
25.37,6.10208
25.38,6.07058
25.39,6.03898
25.4,6.00728
25.41,5.9755
25.42,5.94362
25.43,5.91166
25.44,5.87963
25.45,5.84751
25.46,5.81533
25.47,5.78309
25.48,5.75078
25.49,5.71842
25.5,5.68601
25.51,5.65355
25.52,5.62105
25.53,5.58851
25.54,5.55594
25.55,5.52334
25.56,5.49072
25.57,5.45809
25.58,5.42544
25.59,5.39278
25.6,5.36012
25.61,5.32746
25.62,5.2948
25.63,5.26216
25.64,5.22954
25.65,5.19694
25.66,5.16436
25.67,5.13181
25.68,5.0993
25.69,5.06683
25.7,5.03441
25.71,5.00204
25.72,4.96972
25.73,4.93745
25.74,4.90526
25.75,4.87313
25.76,4.84107
25.77,4.80909
25.78,4.77719
25.79,4.74537
25.8,4.71365
25.81,4.68201
25.82,4.65048
25.83,4.61904
25.84,4.58771
25.85,4.55649
25.86,4.52538
25.87,4.49439
25.88,4.46351
25.89,4.43276
25.9,4.40213
25.91,4.37163
25.92,4.34127
25.93,4.31104
25.94,4.28094
25.95,4.25099
25.96,4.22118
25.97,4.19152
25.98,4.16201
25.99,4.13265
26,4.10344
26.01,4.07439
26.02,4.04549
26.03,4.01676
26.04,3.98819
26.05,3.95979
26.06,3.93155
26.07,3.90348
26.08,3.87558
26.09,3.84786
26.1,3.82031
26.11,3.79293
26.12,3.76573
26.13,3.73871
26.14,3.71187
26.15,3.68521
26.16,3.65874
26.17,3.63245
26.18,3.60634
26.19,3.58043
26.2,3.5547
26.21,3.52915
26.22,3.5038
26.23,3.47864
26.24,3.45368
26.25,3.4289
26.26,3.40433
26.27,3.37994
26.28,3.35575
26.29,3.33176
26.3,3.30797
26.31,3.28438
26.32,3.26098
26.33,3.23779
26.34,3.21479
26.35,3.192
26.36,3.16941
26.37,3.14703
26.38,3.12485
26.39,3.10287
26.4,3.0811
26.41,3.05953
26.42,3.03817
26.43,3.01701
26.44,2.99607
26.45,2.97533
26.46,2.95479
26.47,2.93447
26.48,2.91435
26.49,2.89444
26.5,2.87475
26.51,2.85525
26.52,2.83597
26.53,2.8169
26.54,2.79803
26.55,2.77938
26.56,2.76093
26.57,2.74269
26.58,2.72465
26.59,2.70683
26.6,2.6892
26.61,2.67179
26.62,2.65458
26.63,2.63757
26.64,2.62076
26.65,2.60415
26.66,2.58775
26.67,2.57154
26.68,2.55553
26.69,2.53971
26.7,2.52409
26.71,2.50865
26.72,2.49341
26.73,2.47835
26.74,2.46347
26.75,2.44878
26.76,2.43426
26.77,2.41992
26.78,2.40575
26.79,2.39175
26.8,2.37791
26.81,2.36424
26.82,2.35072
26.83,2.33735
26.84,2.32414
26.85,2.31106
26.86,2.29813
26.87,2.28533
26.88,2.27266
26.89,2.26012
26.9,2.24769
26.91,2.23538
26.92,2.22318
26.93,2.21108
26.94,2.19907
26.95,2.18716
26.96,2.17532
26.97,2.16357
26.98,2.15188
26.99,2.14026
27,2.1287
27.01,2.11718
27.02,2.10571
27.03,2.09427
27.04,2.08286
27.05,2.07148
27.06,2.0601
27.07,2.04873
27.08,2.03736
27.09,2.02598
27.1,2.01458
27.11,2.00315
27.12,1.9917
27.13,1.9802
27.14,1.96865
27.15,1.95705
27.16,1.94538
27.17,1.93364
27.18,1.92182
27.19,1.90992
27.2,1.89792
27.21,1.88581
27.22,1.8736
27.23,1.86128
27.24,1.84882
27.25,1.83624
27.26,1.82352
27.27,1.81066
27.28,1.79765
27.29,1.78448
27.3,1.77115
27.31,1.75765
27.32,1.74397
27.33,1.73012
27.34,1.71608
27.35,1.70186
27.36,1.68743
27.37,1.67281
27.38,1.65799
27.39,1.64296
27.4,1.62772
27.41,1.61227
27.42,1.5966
27.43,1.58071
27.44,1.5646
27.45,1.54827
27.46,1.53171
27.47,1.51493
27.48,1.49792
27.49,1.48068
27.5,1.46321
27.51,1.44552
27.52,1.42759
27.53,1.40944
27.54,1.39106
27.55,1.37246
27.56,1.35363
27.57,1.33459
27.58,1.31532
27.59,1.29583
27.6,1.27613
27.61,1.25623
27.62,1.23611
27.63,1.21579
27.64,1.19527
27.65,1.17455
27.66,1.15365
27.67,1.13255
27.68,1.11128
27.69,1.08983
27.7,1.06821
27.71,1.04643
27.72,1.02449
27.73,1.0024
27.74,0.980156
27.75,0.957776
27.76,0.935263
27.77,0.912624
27.78,0.889865
27.79,0.866993
27.8,0.844015
27.81,0.820939
27.82,0.79777
27.83,0.774518
27.84,0.751188
27.85,0.727788
27.86,0.704325
27.87,0.680806
27.88,0.657238
27.89,0.633629
27.9,0.609986
27.91,0.586314
27.92,0.562622
27.93,0.538916
27.94,0.515203
27.95,0.491488
27.96,0.467779
27.97,0.444082
27.98,0.420403
27.99,0.396747
28,0.37312
28.01,0.349528
28.02,0.325976
28.03,0.302469
28.04,0.279011
28.05,0.255608
28.06,0.232264
28.07,0.208982
28.08,0.185767
28.09,0.162622
28.1,0.139551
28.11,0.116556
28.12,0.0936396
28.13,0.0708052
28.14,0.0480546
28.15,0.0253896
28.16,0.00281194
28.17,-0.0196771
28.18,-0.0420766
28.19,-0.0643856
28.2,-0.0866038
28.21,-0.108731
28.22,-0.130767
28.23,-0.152712
28.24,-0.174568
28.25,-0.196334
28.26,-0.218012
28.27,-0.239604
28.28,-0.26111
28.29,-0.282533
28.3,-0.303876
28.31,-0.325139
28.32,-0.346326
28.33,-0.36744
28.34,-0.388483
28.35,-0.409459
28.36,-0.430371
28.37,-0.451222
28.38,-0.472015
28.39,-0.492756
28.4,-0.513446
28.41,-0.534092
28.42,-0.554696
28.43,-0.575263
28.44,-0.595796
28.45,-0.616302
28.46,-0.636783
28.47,-0.657244
28.48,-0.677691
28.49,-0.698127
28.5,-0.718557
28.51,-0.738985
28.52,-0.759417
28.53,-0.779857
28.54,-0.800308
28.55,-0.820777
28.56,-0.841266
28.57,-0.861781
28.58,-0.882326
28.59,-0.902906
28.6,-0.923523
28.61,-0.944183
28.62,-0.96489
28.63,-0.985646
28.64,-1.00646
28.65,-1.02733
28.66,-1.04826
28.67,-1.06925
28.68,-1.09031
28.69,-1.11144
28.7,-1.13265
28.71,-1.15394
28.72,-1.1753
28.73,-1.19674
28.74,-1.21828
28.75,-1.23989
28.76,-1.2616
28.77,-1.28339
28.78,-1.30528
28.79,-1.32727
28.8,-1.34934
28.81,-1.37152
28.82,-1.39379
28.83,-1.41617
28.84,-1.43864
28.85,-1.46121
28.86,-1.48389
28.87,-1.50666
28.88,-1.52954
28.89,-1.55253
28.9,-1.57561
28.91,-1.5988
28.92,-1.62209
28.93,-1.64548
28.94,-1.66898
28.95,-1.69257
28.96,-1.71627
28.97,-1.74007
28.98,-1.76397
28.99,-1.78797
29,-1.81207
29.01,-1.83627
29.02,-1.86057
29.03,-1.88497
29.04,-1.90946
29.05,-1.93405
29.06,-1.95873
29.07,-1.98351
29.08,-2.00838
29.09,-2.03334
29.1,-2.0584
29.11,-2.08355
29.12,-2.10879
29.13,-2.13412
29.14,-2.15955
29.15,-2.18506
29.16,-2.21066
29.17,-2.23635
29.18,-2.26213
29.19,-2.28799
29.2,-2.31395
29.21,-2.33999
29.22,-2.36613
29.23,-2.39235
29.24,-2.41866
29.25,-2.44506
29.26,-2.47155
29.27,-2.49812
29.28,-2.52479
29.29,-2.55155
29.3,-2.5784
29.31,-2.60534
29.32,-2.63238
29.33,-2.65951
29.34,-2.68673
29.35,-2.71406
29.36,-2.74147
29.37,-2.76899
29.38,-2.7966
29.39,-2.82432
29.4,-2.85214
29.41,-2.88006
29.42,-2.90809
29.43,-2.93622
29.44,-2.96446
29.45,-2.99281
29.46,-3.02127
29.47,-3.04984
29.48,-3.07852
29.49,-3.10732
29.5,-3.13623
29.51,-3.16526
29.52,-3.19441
29.53,-3.22368
29.54,-3.25307
29.55,-3.28259
29.56,-3.31222
29.57,-3.34198
29.58,-3.37187
29.59,-3.40188
29.6,-3.43201
29.61,-3.46228
29.62,-3.49267
29.63,-3.52318
29.64,-3.55383
29.65,-3.5846
29.66,-3.6155
29.67,-3.64653
29.68,-3.67768
29.69,-3.70896
29.7,-3.74036
29.71,-3.77189
29.72,-3.80353
29.73,-3.8353
29.74,-3.86719
29.75,-3.8992
29.76,-3.93132
29.77,-3.96355
29.78,-3.9959
29.79,-4.02835
29.8,-4.0609
29.81,-4.09356
29.82,-4.12631
29.83,-4.15916
29.84,-4.1921
29.85,-4.22512
29.86,-4.25822
29.87,-4.29141
29.88,-4.32466
29.89,-4.35798
29.9,-4.39136
