dt,WR
1.63,6.48593
1.64,6.44711
1.65,6.40899
1.66,6.37157
1.67,6.33483
1.68,6.29879
1.69,6.26341
1.7,6.2287
1.71,6.19464
1.72,6.16121
1.73,6.12839
1.74,6.09616
1.75,6.0645
1.76,6.03338
1.77,6.00278
1.78,5.97266
1.79,5.943
1.8,5.91375
1.81,5.8849
1.82,5.85639
1.83,5.8282
1.84,5.80028
1.85,5.77259
1.86,5.74511
1.87,5.71777
1.88,5.69055
1.89,5.66339
1.9,5.63626
1.91,5.60912
1.92,5.58191
1.93,5.5546
1.94,5.52714
1.95,5.4995
1.96,5.47162
1.97,5.44347
1.98,5.41501
1.99,5.38619
2,5.35699
2.01,5.32736
2.02,5.29726
2.03,5.26666
2.04,5.23553
2.05,5.20384
2.06,5.17155
2.07,5.13865
2.08,5.1051
2.09,5.07088
2.1,5.03598
2.11,5.00036
2.12,4.96402
2.13,4.92694
2.14,4.88911
2.15,4.85052
2.16,4.81116
2.17,4.77104
2.18,4.73014
2.19,4.68847
2.2,4.64604
2.21,4.60284
2.22,4.5589
2.23,4.51421
2.24,4.46881
2.25,4.42269
2.26,4.37588
2.27,4.32841
2.28,4.2803
2.29,4.23156
2.3,4.18224
2.31,4.13236
2.32,4.08195
2.33,4.03106
2.34,3.9797
2.35,3.92793
2.36,3.87579
2.37,3.8233
2.38,3.77052
2.39,3.71749
2.4,3.66425
2.41,3.61085
2.42,3.55734
2.43,3.50376
2.44,3.45016
2.45,3.39658
2.46,3.34308
2.47,3.2897
2.48,3.23649
2.49,3.18349
2.5,3.13077
2.51,3.07835
2.52,3.02629
2.53,2.97463
2.54,2.92342
2.55,2.87269
2.56,2.8225
2.57,2.77287
2.58,2.72385
2.59,2.67548
2.6,2.62779
2.61,2.58081
2.62,2.53458
2.63,2.48912
2.64,2.44446
2.65,2.40062
2.66,2.35764
2.67,2.31552
2.68,2.27429
2.69,2.23396
2.7,2.19454
2.71,2.15604
2.72,2.11847
2.73,2.08183
2.74,2.04613
2.75,2.01137
2.76,1.97753
2.77,1.94462
2.78,1.91262
2.79,1.88153
2.8,1.85132
2.81,1.82199
2.82,1.79351
2.83,1.76586
2.84,1.73901
2.85,1.71295
2.86,1.68763
2.87,1.66304
2.88,1.63913
2.89,1.61587
2.9,1.59323
2.91,1.57116
2.92,1.54963
2.93,1.52859
2.94,1.508
2.95,1.48782
2.96,1.468
2.97,1.44849
2.98,1.42926
2.99,1.41024
3,1.39139
3.01,1.37266
3.02,1.354
3.03,1.33537
3.04,1.31671
3.05,1.29797
3.06,1.27911
3.07,1.26008
3.08,1.24082
3.09,1.2213
3.1,1.20146
3.11,1.18127
3.12,1.16067
3.13,1.13962
3.14,1.11808
3.15,1.09602
3.16,1.07339
3.17,1.05016
3.18,1.0263
3.19,1.00176
3.2,0.976521
3.21,0.950553
3.22,0.923829
3.23,0.896325
3.24,0.868019
3.25,0.838892
3.26,0.808925
3.27,0.778104
3.28,0.746418
3.29,0.713856
3.3,0.68041
3.31,0.646078
3.32,0.610855
3.33,0.574743
3.34,0.537745
3.35,0.499865
3.36,0.461113
3.37,0.421497
3.38,0.381032
3.39,0.339731
3.4,0.297612
3.41,0.254695
3.42,0.211002
3.43,0.166556
3.44,0.121382
3.45,0.0755099
3.46,0.0289675
3.47,-0.0182135
3.48,-0.0660004
3.49,-0.114359
3.5,-0.163253
3.51,-0.212646
3.52,-0.2625
3.53,-0.312776
3.54,-0.363433
3.55,-0.41443
3.56,-0.465727
3.57,-0.517282
3.58,-0.569051
3.59,-0.620992
3.6,-0.673062
3.61,-0.72522
3.62,-0.77742
3.63,-0.829623
3.64,-0.881785
3.65,-0.933865
3.66,-0.985822
3.67,-1.03762
3.68,-1.08921
3.69,-1.14056
3.7,-1.19164
3.71,-1.2424
3.72,-1.29281
3.73,-1.34284
3.74,-1.39247
3.75,-1.44164
3.76,-1.49035
3.77,-1.53856
3.78,-1.58625
3.79,-1.63339
3.8,-1.67997
3.81,-1.72597
3.82,-1.77136
3.83,-1.81614
3.84,-1.86029
3.85,-1.9038
3.86,-1.94667
3.87,-1.98888
3.88,-2.03044
3.89,-2.07134
3.9,-2.11159
3.91,-2.15118
3.92,-2.19012
3.93,-2.22842
3.94,-2.2661
3.95,-2.30315
3.96,-2.3396
3.97,-2.37545
3.98,-2.41074
3.99,-2.44547
4,-2.47967
4.01,-2.51336
4.02,-2.54657
4.03,-2.57932
4.04,-2.61164
4.05,-2.64355
4.06,-2.6751
4.07,-2.70631
4.08,-2.73722
4.09,-2.76785
4.1,-2.79824
4.11,-2.82844
4.12,-2.85847
4.13,-2.88837
4.14,-2.91818
4.15,-2.94794
4.16,-2.97768
4.17,-3.00744
4.18,-3.03727
4.19,-3.06719
4.2,-3.09726
4.21,-3.12749
4.22,-3.15794
4.23,-3.18864
4.24,-3.21961
4.25,-3.25091
4.26,-3.28256
4.27,-3.3146
4.28,-3.34706
4.29,-3.37997
4.3,-3.41336
4.31,-3.44725
4.32,-3.48169
4.33,-3.51668
4.34,-3.55227
4.35,-3.58846
4.36,-3.62529
4.37,-3.66276
4.38,-3.70091
4.39,-3.73974
4.4,-3.77927
4.41,-3.81951
4.42,-3.86047
4.43,-3.90217
4.44,-3.9446
4.45,-3.98777
4.46,-4.03169
4.47,-4.07636
4.48,-4.12178
4.49,-4.16794
4.5,-4.21483
4.51,-4.26246
4.52,-4.31082
4.53,-4.35989
4.54,-4.40966
4.55,-4.46012
4.56,-4.51125
4.57,-4.56305
4.58,-4.61548
4.59,-4.66853
4.6,-4.72218
4.61,-4.77641
4.62,-4.83119
4.63,-4.8865
4.64,-4.94231
4.65,-4.99859
4.66,-5.05532
4.67,-5.11247
4.68,-5.17
4.69,-5.2279
4.7,-5.28612
4.71,-5.34463
4.72,-5.40341
4.73,-5.46242
4.74,-5.52163
4.75,-5.581
4.76,-5.64051
4.77,-5.70012
4.78,-5.7598
4.79,-5.81951
4.8,-5.87923
4.81,-5.93892
4.82,-5.99855
4.83,-6.05809
4.84,-6.11752
4.85,-6.17679
4.86,-6.23589
4.87,-6.29479
4.88,-6.35346
4.89,-6.41187
4.9,-6.47
4.91,-6.52782
4.92,-6.58532
4.93,-6.64248
4.94,-6.69927
4.95,-6.75567
4.96,-6.81167
4.97,-6.86725
4.98,-6.9224
4.99,-6.9771
5,-7.03135
5.01,-7.08513
5.02,-7.13843
5.03,-7.19125
5.04,-7.24359
5.05,-7.29543
5.06,-7.34678
5.07,-7.39763
5.08,-7.44798
5.09,-7.49784
5.1,-7.54721
5.11,-7.59609
5.12,-7.64448
5.13,-7.69241
5.14,-7.73986
5.15,-7.78686
5.16,-7.83341
5.17,-7.87952
5.18,-7.92521
5.19,-7.97049
5.2,-8.01538
5.21,-8.05988
5.22,-8.10402
5.23,-8.14781
5.24,-8.19127
5.25,-8.23442
5.26,-8.27728
5.27,-8.31986
5.28,-8.36219
5.29,-8.40428
5.3,-8.44615
5.31,-8.48783
5.32,-8.52933
5.33,-8.57068
5.34,-8.61189
5.35,-8.65298
5.36,-8.69398
5.37,-8.7349
5.38,-8.77576
5.39,-8.81659
5.4,-8.85739
5.41,-8.89819
5.42,-8.939
5.43,-8.97983
5.44,-9.02072
5.45,-9.06166
5.46,-9.10267
5.47,-9.14377
5.48,-9.18497
5.49,-9.22627
5.5,-9.26769
5.51,-9.30924
5.52,-9.35092
5.53,-9.39275
5.54,-9.43472
5.55,-9.47684
5.56,-9.51911
5.57,-9.56154
5.58,-9.60412
5.59,-9.64686
5.6,-9.68976
5.61,-9.7328
5.62,-9.77599
5.63,-9.81932
5.64,-9.86278
5.65,-9.90637
5.66,-9.95008
5.67,-9.99389
5.68,-10.0378
5.69,-10.0818
5.7,-10.1258
5.71,-10.17
5.72,-10.2141
5.73,-10.2583
5.74,-10.3024
5.75,-10.3466
5.76,-10.3907
5.77,-10.4348
5.78,-10.4788
5.79,-10.5227
5.8,-10.5665
5.81,-10.6101
5.82,-10.6536
5.83,-10.6969
5.84,-10.74
5.85,-10.7828
5.86,-10.8254
5.87,-10.8677
5.88,-10.9097
5.89,-10.9514
5.9,-10.9927
5.91,-11.0336
5.92,-11.0742
5.93,-11.1142
5.94,-11.1539
5.95,-11.193
5.96,-11.2317
5.97,-11.2699
5.98,-11.3074
5.99,-11.3445
6,-11.3809
6.01,-11.4167
6.02,-11.4519
6.03,-11.4865
6.04,-11.5204
6.05,-11.5536
6.06,-11.5861
6.07,-11.6179
6.08,-11.649
6.09,-11.6793
6.1,-11.7089
6.11,-11.7377
6.12,-11.7657
6.13,-11.793
6.14,-11.8195
6.15,-11.8451
6.16,-11.87
6.17,-11.894
6.18,-11.9172
6.19,-11.9396
6.2,-11.9612
6.21,-11.982
6.22,-12.0019
6.23,-12.021
6.24,-12.0394
6.25,-12.0568
6.26,-12.0735
6.27,-12.0894
6.28,-12.1045
6.29,-12.1188
6.3,-12.1323
6.31,-12.1451
6.32,-12.157
6.33,-12.1682
6.34,-12.1787
6.35,-12.1885
6.36,-12.1975
6.37,-12.2058
6.38,-12.2135
6.39,-12.2204
6.4,-12.2267
6.41,-12.2323
6.42,-12.2373
6.43,-12.2417
6.44,-12.2454
6.45,-12.2486
6.46,-12.2512
6.47,-12.2532
6.48,-12.2547
6.49,-12.2556
6.5,-12.256
6.51,-12.2559
6.52,-12.2553
6.53,-12.2542
6.54,-12.2527
6.55,-12.2507
6.56,-12.2482
6.57,-12.2453
6.58,-12.242
6.59,-12.2383
6.6,-12.2342
6.61,-12.2296
6.62,-12.2247
6.63,-12.2194
6.64,-12.2137
6.65,-12.2077
6.66,-12.2013
6.67,-12.1945
6.68,-12.1873
6.69,-12.1798
6.7,-12.1719
6.71,-12.1637
6.72,-12.1551
6.73,-12.1461
6.74,-12.1368
6.75,-12.1271
6.76,-12.117
6.77,-12.1066
6.78,-12.0957
6.79,-12.0844
6.8,-12.0728
6.81,-12.0607
6.82,-12.0482
6.83,-12.0352
6.84,-12.0218
6.85,-12.008
6.86,-11.9936
6.87,-11.9788
6.88,-11.9635
6.89,-11.9476
6.9,-11.9312
6.91,-11.9143
6.92,-11.8968
6.93,-11.8787
6.94,-11.8601
6.95,-11.8408
6.96,-11.8209
6.97,-11.8003
6.98,-11.7791
6.99,-11.7573
7,-11.7347
7.01,-11.7114
7.02,-11.6874
7.03,-11.6627
7.04,-11.6372
7.05,-11.6109
7.06,-11.5839
7.07,-11.5561
7.08,-11.5275
7.09,-11.4981
7.1,-11.4678
7.11,-11.4368
7.12,-11.4049
7.13,-11.3721
7.14,-11.3385
7.15,-11.3041
7.16,-11.2688
7.17,-11.2326
7.18,-11.1956
7.19,-11.1577
7.2,-11.1189
7.21,-11.0793
7.22,-11.0389
7.23,-10.9976
7.24,-10.9554
7.25,-10.9125
7.26,-10.8687
7.27,-10.8241
7.28,-10.7787
7.29,-10.7326
7.3,-10.6857
7.31,-10.638
7.32,-10.5897
7.33,-10.5406
7.34,-10.4908
7.35,-10.4404
7.36,-10.3894
7.37,-10.3377
7.38,-10.2855
7.39,-10.2327
7.4,-10.1794
7.41,-10.1257
7.42,-10.0714
7.43,-10.0168
7.44,-9.96175
7.45,-9.90637
7.46,-9.85068
7.47,-9.79472
7.48,-9.73852
7.49,-9.68213
7.5,-9.62558
7.51,-9.56891
7.52,-9.51216
7.53,-9.45538
7.54,-9.39861
7.55,-9.34188
7.56,-9.28524
7.57,-9.22873
7.58,-9.17239
7.59,-9.11627
7.6,-9.0604
7.61,-9.00482
7.62,-8.94958
7.63,-8.89472
7.64,-8.84027
7.65,-8.78628
7.66,-8.73278
7.67,-8.6798
7.68,-8.62739
7.69,-8.57558
7.7,-8.52441
7.71,-8.4739
7.72,-8.42409
7.73,-8.37501
7.74,-8.32669
7.75,-8.27915
7.76,-8.23242
7.77,-8.18653
7.78,-8.1415
7.79,-8.09735
7.8,-8.0541
7.81,-8.01177
7.82,-7.97037
7.83,-7.92992
7.84,-7.89043
7.85,-7.85191
7.86,-7.81437
7.87,-7.77781
7.88,-7.74225
7.89,-7.70767
7.9,-7.67409
7.91,-7.64151
7.92,-7.60991
7.93,-7.57929
7.94,-7.54965
7.95,-7.52098
7.96,-7.49327
7.97,-7.4665
7.98,-7.44066
7.99,-7.41573
8,-7.3917
8.01,-7.36854
8.02,-7.34623
8.03,-7.32476
8.04,-7.30409
8.05,-7.28421
8.06,-7.26507
8.07,-7.24666
8.08,-7.22894
8.09,-7.21188
8.1,-7.19546
8.11,-7.17963
8.12,-7.16435
8.13,-7.14961
8.14,-7.13535
8.15,-7.12155
8.16,-7.10816
8.17,-7.09515
8.18,-7.08247
8.19,-7.07009
8.2,-7.05797
8.21,-7.04607
8.22,-7.03434
8.23,-7.02276
8.24,-7.01127
8.25,-6.99984
8.26,-6.98843
8.27,-6.977
8.28,-6.96551
8.29,-6.95393
8.3,-6.94221
8.31,-6.93031
8.32,-6.91821
8.33,-6.90586
8.34,-6.89323
8.35,-6.88028
8.36,-6.86699
8.37,-6.85332
8.38,-6.83923
8.39,-6.8247
8.4,-6.8097
8.41,-6.7942
8.42,-6.77818
8.43,-6.76161
8.44,-6.74446
8.45,-6.72671
8.46,-6.70835
8.47,-6.68935
8.48,-6.66969
8.49,-6.64936
8.5,-6.62835
8.51,-6.60663
8.52,-6.58419
8.53,-6.56103
8.54,-6.53713
8.55,-6.51249
8.56,-6.4871
8.57,-6.46095
8.58,-6.43405
8.59,-6.40638
8.6,-6.37794
8.61,-6.34875
8.62,-6.31879
8.63,-6.28807
8.64,-6.2566
8.65,-6.22437
8.66,-6.19141
8.67,-6.1577
8.68,-6.12326
8.69,-6.08811
8.7,-6.05225
8.71,-6.01568
8.72,-5.97843
8.73,-5.94051
8.74,-5.90193
8.75,-5.8627
8.76,-5.82283
8.77,-5.78235
8.78,-5.74127
8.79,-5.69961
8.8,-5.65737
8.81,-5.61459
8.82,-5.57127
8.83,-5.52743
8.84,-5.4831
8.85,-5.43828
8.86,-5.393
8.87,-5.34727
8.88,-5.30111
8.89,-5.25454
8.9,-5.20757
8.91,-5.16023
8.92,-5.11253
8.93,-5.06448
8.94,-5.01611
8.95,-4.96742
8.96,-4.91844
8.97,-4.86919
8.98,-4.81966
8.99,-4.76989
9,-4.71988
9.01,-4.66965
9.02,-4.6192
9.03,-4.56857
9.04,-4.51774
9.05,-4.46675
9.06,-4.41559
9.07,-4.36429
9.08,-4.31284
9.09,-4.26126
9.1,-4.20956
9.11,-4.15775
9.12,-4.10583
9.13,-4.05382
9.14,-4.00172
9.15,-3.94954
9.16,-3.89728
9.17,-3.84495
9.18,-3.79256
9.19,-3.74011
9.2,-3.68761
9.21,-3.63506
9.22,-3.58247
9.23,-3.52984
9.24,-3.47718
9.25,-3.42449
9.26,-3.37178
9.27,-3.31905
9.28,-3.2663
9.29,-3.21354
9.3,-3.16077
9.31,-3.108
9.32,-3.05523
9.33,-3.00246
9.34,-2.94971
9.35,-2.89697
9.36,-2.84424
9.37,-2.79155
9.38,-2.73889
9.39,-2.68626
9.4,-2.63367
9.41,-2.58114
9.42,-2.52866
9.43,-2.47624
9.44,-2.42389
9.45,-2.37162
9.46,-2.31944
9.47,-2.26735
9.48,-2.21536
9.49,-2.16349
9.5,-2.11174
9.51,-2.06013
9.52,-2.00866
9.53,-1.95734
9.54,-1.90619
9.55,-1.85522
9.56,-1.80443
9.57,-1.75385
9.58,-1.70348
9.59,-1.65334
9.6,-1.60343
9.61,-1.55378
9.62,-1.5044
9.63,-1.4553
9.64,-1.40649
9.65,-1.35798
9.66,-1.3098
9.67,-1.26195
9.68,-1.21445
9.69,-1.16731
9.7,-1.12055
9.71,-1.07417
9.72,-1.0282
9.73,-0.982633
9.74,-0.937497
9.75,-0.892798
9.76,-0.848549
9.77,-0.804761
9.78,-0.761443
9.79,-0.718607
9.8,-0.676261
9.81,-0.634414
9.82,-0.593075
9.83,-0.552251
9.84,-0.511947
9.85,-0.472171
9.86,-0.432927
9.87,-0.394219
9.88,-0.356049
9.89,-0.318422
9.9,-0.281336
9.91,-0.244794
9.92,-0.208794
9.93,-0.173333
9.94,-0.13841
9.95,-0.10402
9.96,-0.0701582
9.97,-0.0368182
9.98,-0.00399299
9.99,0.028326
10,0.0601481
10.01,0.091484
10.02,0.122345
10.03,0.152745
10.04,0.182696
10.05,0.212215
10.06,0.241316
10.07,0.270016
10.08,0.298334
10.09,0.326288
10.1,0.353898
10.11,0.381185
10.12,0.408169
10.13,0.434872
10.14,0.461319
10.15,0.487532
10.16,0.513535
10.17,0.539354
10.18,0.565013
10.19,0.590538
10.2,0.615955
10.21,0.641291
10.22,0.666573
10.23,0.691826
10.24,0.71708
10.25,0.74236
10.26,0.767693
10.27,0.793108
10.28,0.81863
10.29,0.844286
10.3,0.870104
10.31,0.896108
10.32,0.922325
10.33,0.94878
10.34,0.975497
10.35,1.0025
10.36,1.02982
10.37,1.05746
10.38,1.08546
10.39,1.11384
10.4,1.14261
10.41,1.17179
10.42,1.20141
10.43,1.23148
10.44,1.26201
10.45,1.29303
10.46,1.32453
10.47,1.35654
10.48,1.38907
10.49,1.42213
10.5,1.45571
10.51,1.48984
10.52,1.52452
10.53,1.55975
10.54,1.59554
10.55,1.63188
10.56,1.66877
10.57,1.70622
10.58,1.74423
10.59,1.78278
10.6,1.82187
10.61,1.8615
10.62,1.90166
10.63,1.94234
10.64,1.98352
10.65,2.02521
10.66,2.06737
10.67,2.11001
10.68,2.1531
10.69,2.19663
10.7,2.24059
10.71,2.28494
10.72,2.32968
10.73,2.37479
10.74,2.42024
10.75,2.46602
10.76,2.5121
10.77,2.55846
10.78,2.60507
10.79,2.65192
10.8,2.69899
10.81,2.74624
10.82,2.79366
10.83,2.84122
10.84,2.88889
10.85,2.93666
10.86,2.9845
10.87,3.03239
10.88,3.08031
10.89,3.12823
10.9,3.17613
10.91,3.22399
10.92,3.27179
10.93,3.31951
10.94,3.36713
10.95,3.41463
10.96,3.462
10.97,3.50921
10.98,3.55626
10.99,3.60313
11,3.6498
11.01,3.69626
11.02,3.74251
11.03,3.78853
11.04,3.83432
11.05,3.87986
11.06,3.92516
11.07,3.97021
11.08,4.01499
11.09,4.05953
11.1,4.1038
11.11,4.14783
11.12,4.1916
11.13,4.23512
11.14,4.2784
11.15,4.32144
11.16,4.36426
11.17,4.40686
11.18,4.44925
11.19,4.49145
11.2,4.53347
11.21,4.57532
11.22,4.61703
11.23,4.6586
11.24,4.70006
11.25,4.74142
11.26,4.78271
11.27,4.82395
11.28,4.86515
11.29,4.90635
11.3,4.94756
11.31,4.98881
11.32,5.03012
11.33,5.07153
11.34,5.11304
11.35,5.1547
11.36,5.19653
11.37,5.23854
11.38,5.28078
11.39,5.32326
11.4,5.36602
11.41,5.40907
11.42,5.45244
11.43,5.49617
11.44,5.54027
11.45,5.58476
11.46,5.62968
11.47,5.67505
11.48,5.72088
11.49,5.76721
11.5,5.81405
11.51,5.86141
11.52,5.90933
11.53,5.95781
11.54,6.00688
11.55,6.05655
11.56,6.10683
11.57,6.15774
11.58,6.20928
11.59,6.26147
11.6,6.31432
11.61,6.36784
11.62,6.42202
11.63,6.47687
11.64,6.5324
11.65,6.5886
11.66,6.64548
11.67,6.70303
11.68,6.76125
11.69,6.82013
11.7,6.87967
11.71,6.93985
11.72,7.00067
11.73,7.06211
11.74,7.12416
11.75,7.18681
11.76,7.25003
11.77,7.31381
11.78,7.37814
11.79,7.44298
11.8,7.50831
11.81,7.57412
11.82,7.64038
11.83,7.70706
11.84,7.77413
11.85,7.84156
11.86,7.90934
11.87,7.97742
11.88,8.04577
11.89,8.11437
11.9,8.18318
11.91,8.25216
11.92,8.32129
11.93,8.39053
11.94,8.45984
11.95,8.52919
11.96,8.59854
11.97,8.66786
11.98,8.73712
11.99,8.80627
12,8.87528
12.01,8.94412
12.02,9.01275
12.03,9.08114
12.04,9.14925
12.05,9.21704
12.06,9.28449
12.07,9.35157
12.08,9.41823
12.09,9.48445
12.1,9.5502
12.11,9.61544
12.12,9.68016
12.13,9.74431
12.14,9.80788
12.15,9.87084
12.16,9.93315
12.17,9.99481
12.18,10.0558
12.19,10.116
12.2,10.1756
12.21,10.2344
12.22,10.2924
12.23,10.3497
12.24,10.4061
12.25,10.4618
12.26,10.5166
12.27,10.5706
12.28,10.6238
12.29,10.6761
12.3,10.7275
12.31,10.7781
12.32,10.8278
12.33,10.8767
12.34,10.9246
12.35,10.9717
12.36,11.0179
12.37,11.0633
12.38,11.1077
12.39,11.1513
12.4,11.194
12.41,11.2358
12.42,11.2768
12.43,11.3169
12.44,11.3562
12.45,11.3946
12.46,11.4322
12.47,11.469
12.48,11.505
12.49,11.5401
12.5,11.5745
12.51,11.608
12.52,11.6408
12.53,11.6729
12.54,11.7041
12.55,11.7346
12.56,11.7644
12.57,11.7935
12.58,11.8218
12.59,11.8495
12.6,11.8764
12.61,11.9027
12.62,11.9283
12.63,11.9532
12.64,11.9775
12.65,12.0011
12.66,12.0241
12.67,12.0465
12.68,12.0682
12.69,12.0893
12.7,12.1098
12.71,12.1296
12.72,12.1489
12.73,12.1675
12.74,12.1856
12.75,12.203
12.76,12.2199
12.77,12.2361
12.78,12.2517
12.79,12.2668
12.8,12.2812
12.81,12.295
12.82,12.3082
12.83,12.3208
12.84,12.3328
12.85,12.3441
12.86,12.3548
12.87,12.3648
12.88,12.3742
12.89,12.3829
12.9,12.391
12.91,12.3983
12.92,12.405
12.93,12.411
12.94,12.4162
12.95,12.4208
12.96,12.4246
12.97,12.4276
12.98,12.4299
12.99,12.4314
13,12.4321
13.01,12.432
13.02,12.4311
13.03,12.4294
13.04,12.4268
13.05,12.4234
13.06,12.4191
13.07,12.4139
13.08,12.4079
13.09,12.4009
13.1,12.3931
13.11,12.3843
13.12,12.3746
13.13,12.364
13.14,12.3525
13.15,12.3399
13.16,12.3265
13.17,12.3121
13.18,12.2967
13.19,12.2803
13.2,12.263
13.21,12.2447
13.22,12.2254
13.23,12.2052
13.24,12.184
13.25,12.1618
13.26,12.1387
13.27,12.1146
13.28,12.0896
13.29,12.0636
13.3,12.0367
13.31,12.0089
13.32,11.9801
13.33,11.9505
13.34,11.92
13.35,11.8886
13.36,11.8564
13.37,11.8233
13.38,11.7894
13.39,11.7547
13.4,11.7193
13.41,11.6831
13.42,11.6461
13.43,11.6085
13.44,11.5701
13.45,11.5312
13.46,11.4915
13.47,11.4513
13.48,11.4105
13.49,11.3692
13.5,11.3274
13.51,11.285
13.52,11.2422
13.53,11.199
13.54,11.1554
13.55,11.1115
13.56,11.0672
13.57,11.0226
13.58,10.9777
13.59,10.9327
13.6,10.8874
13.61,10.842
13.62,10.7964
13.63,10.7507
13.64,10.705
13.65,10.6592
13.66,10.6134
13.67,10.5677
13.68,10.522
13.69,10.4764
13.7,10.4309
13.71,10.3855
13.72,10.3403
13.73,10.2953
13.74,10.2505
13.75,10.206
13.76,10.1617
13.77,10.1178
13.78,10.0741
13.79,10.0308
13.8,9.98784
13.81,9.94524
13.82,9.90304
13.83,9.86124
13.84,9.81986
13.85,9.7789
13.86,9.7384
13.87,9.69834
13.88,9.65875
13.89,9.61963
13.9,9.58099
13.91,9.54283
13.92,9.50515
13.93,9.46797
13.94,9.43127
13.95,9.39506
13.96,9.35934
13.97,9.3241
13.98,9.28935
13.99,9.25507
14,9.22126
14.01,9.18791
14.02,9.15502
14.03,9.12257
14.04,9.09055
14.05,9.05895
14.06,9.02777
14.07,8.99698
14.08,8.96657
14.09,8.93653
14.1,8.90684
14.11,8.87748
14.12,8.84845
14.13,8.81971
14.14,8.79126
14.15,8.76307
14.16,8.73513
14.17,8.70742
14.18,8.67992
14.19,8.65261
14.2,8.62547
14.21,8.59848
14.22,8.57163
14.23,8.54489
14.24,8.51825
14.25,8.49169
14.26,8.46519
14.27,8.43874
14.28,8.41231
14.29,8.38589
14.3,8.35947
14.31,8.33302
14.32,8.30654
14.33,8.28002
14.34,8.25343
14.35,8.22677
14.36,8.20002
14.37,8.17318
14.38,8.14623
14.39,8.11918
14.4,8.092
14.41,8.0647
14.42,8.03726
14.43,8.0097
14.44,7.98199
14.45,7.95414
14.46,7.92616
14.47,7.89803
14.48,7.86977
14.49,7.84137
14.5,7.81284
14.51,7.78418
14.52,7.75541
14.53,7.72652
14.54,7.69752
14.55,7.66843
14.56,7.63926
14.57,7.61001
14.58,7.58071
14.59,7.55135
14.6,7.52197
14.61,7.49256
14.62,7.46316
14.63,7.43377
14.64,7.40441
14.65,7.37511
14.66,7.34587
14.67,7.31673
14.68,7.28769
14.69,7.25879
14.7,7.23004
14.71,7.20145
14.72,7.17307
14.73,7.1449
14.74,7.11696
14.75,7.08929
14.76,7.06189
14.77,7.0348
14.78,7.00804
14.79,6.98162
14.8,6.95556
14.81,6.9299
14.82,6.90464
14.83,6.87982
14.84,6.85544
14.85,6.83153
14.86,6.80811
14.87,6.78519
14.88,6.76279
14.89,6.74093
