dt,WR
1.63,7.17246
1.64,7.1277
1.65,7.08328
1.66,7.03922
1.67,6.99555
1.68,6.9523
1.69,6.90948
1.7,6.86711
1.71,6.82521
1.72,6.78379
1.73,6.74287
1.74,6.70246
1.75,6.66256
1.76,6.6232
1.77,6.58436
1.78,6.54606
1.79,6.5083
1.8,6.47107
1.81,6.43437
1.82,6.39821
1.83,6.36257
1.84,6.32745
1.85,6.29283
1.86,6.25871
1.87,6.22506
1.88,6.19188
1.89,6.15915
1.9,6.12685
1.91,6.09495
1.92,6.06345
1.93,6.0323
1.94,6.0015
1.95,5.97101
1.96,5.94081
1.97,5.91086
1.98,5.88115
1.99,5.85164
2,5.82229
2.01,5.79308
2.02,5.76398
2.03,5.73495
2.04,5.70596
2.05,5.67698
2.06,5.64798
2.07,5.61891
2.08,5.58975
2.09,5.56047
2.1,5.53102
2.11,5.50139
2.12,5.47153
2.13,5.44141
2.14,5.41101
2.15,5.38029
2.16,5.34922
2.17,5.31778
2.18,5.28593
2.19,5.25366
2.2,5.22093
2.21,5.18772
2.22,5.15401
2.23,5.11977
2.24,5.08499
2.25,5.04964
2.26,5.01371
2.27,4.97719
2.28,4.94006
2.29,4.9023
2.3,4.86391
2.31,4.82488
2.32,4.78519
2.33,4.74485
2.34,4.70385
2.35,4.66219
2.36,4.61986
2.37,4.57687
2.38,4.53322
2.39,4.48892
2.4,4.44396
2.41,4.39837
2.42,4.35214
2.43,4.3053
2.44,4.25784
2.45,4.2098
2.46,4.16117
2.47,4.11198
2.48,4.06225
2.49,4.01199
2.5,3.96122
2.51,3.90998
2.52,3.85827
2.53,3.80613
2.54,3.75357
2.55,3.70062
2.56,3.64732
2.57,3.59367
2.58,3.53972
2.59,3.48549
2.6,3.43101
2.61,3.3763
2.62,3.32139
2.63,3.26632
2.64,3.2111
2.65,3.15578
2.66,3.10036
2.67,3.0449
2.68,2.9894
2.69,2.93391
2.7,2.87844
2.71,2.82302
2.72,2.76768
2.73,2.71244
2.74,2.65733
2.75,2.60237
2.76,2.54757
2.77,2.49298
2.78,2.43859
2.79,2.38443
2.8,2.33053
2.81,2.27689
2.82,2.22353
2.83,2.17047
2.84,2.11772
2.85,2.06529
2.86,2.0132
2.87,1.96144
2.88,1.91003
2.89,1.85898
2.9,1.80829
2.91,1.75796
2.92,1.708
2.93,1.6584
2.94,1.60917
2.95,1.5603
2.96,1.5118
2.97,1.46365
2.98,1.41585
2.99,1.3684
3,1.32128
3.01,1.2745
3.02,1.22803
3.03,1.18186
3.04,1.13599
3.05,1.0904
3.06,1.04508
3.07,1.00001
3.08,0.955172
3.09,0.910558
3.1,0.866148
3.11,0.821924
3.12,0.777868
3.13,0.733963
3.14,0.69019
3.15,0.64653
3.16,0.602964
3.17,0.559474
3.18,0.516039
3.19,0.472642
3.2,0.429263
3.21,0.385884
3.22,0.342485
3.23,0.29905
3.24,0.25556
3.25,0.211998
3.26,0.168348
3.27,0.124592
3.28,0.0807165
3.29,0.0367054
3.3,-0.00745485
3.31,-0.0517776
3.32,-0.0962752
3.33,-0.140959
3.34,-0.18584
3.35,-0.230927
3.36,-0.27623
3.37,-0.321755
3.38,-0.367509
3.39,-0.413497
3.4,-0.459724
3.41,-0.506193
3.42,-0.552905
3.43,-0.599862
3.44,-0.647064
3.45,-0.694508
3.46,-0.742192
3.47,-0.790113
3.48,-0.838265
3.49,-0.886643
3.5,-0.93524
3.51,-0.984047
3.52,-1.03306
3.53,-1.08226
3.54,-1.13164
3.55,-1.18119
3.56,-1.23089
3.57,-1.28073
3.58,-1.33071
3.59,-1.38079
3.6,-1.43097
3.61,-1.48123
3.62,-1.53156
3.63,-1.58193
3.64,-1.63232
3.65,-1.68272
3.66,-1.73311
3.67,-1.78348
3.68,-1.83379
3.69,-1.88403
3.7,-1.93419
3.71,-1.98424
3.72,-2.03416
3.73,-2.08393
3.74,-2.13354
3.75,-2.18296
3.76,-2.23218
3.77,-2.28118
3.78,-2.32994
3.79,-2.37845
3.8,-2.42668
3.81,-2.47462
3.82,-2.52226
3.83,-2.56957
3.84,-2.61656
3.85,-2.66319
3.86,-2.70947
3.87,-2.75538
3.88,-2.8009
3.89,-2.84604
3.9,-2.89077
3.91,-2.9351
3.92,-2.97902
3.93,-3.02252
3.94,-3.06559
3.95,-3.10824
3.96,-3.15046
3.97,-3.19225
3.98,-3.23362
3.99,-3.27455
4,-3.31506
4.01,-3.35514
4.02,-3.39481
4.03,-3.43407
4.04,-3.47291
4.05,-3.51136
4.06,-3.54942
4.07,-3.5871
4.08,-3.62441
4.09,-3.66136
4.1,-3.69797
4.11,-3.73424
4.12,-3.77019
4.13,-3.80583
4.14,-3.84119
4.15,-3.87627
4.16,-3.91109
4.17,-3.94567
4.18,-3.98003
4.19,-4.01418
4.2,-4.04814
4.21,-4.08193
4.22,-4.11557
4.23,-4.14908
4.24,-4.18247
4.25,-4.21577
4.26,-4.24899
4.27,-4.28215
4.28,-4.31527
4.29,-4.34837
4.3,-4.38147
4.31,-4.41458
4.32,-4.44772
4.33,-4.48092
4.34,-4.51417
4.35,-4.54751
4.36,-4.58094
4.37,-4.61449
4.38,-4.64815
4.39,-4.68196
4.4,-4.71591
4.41,-4.75003
4.42,-4.78431
4.43,-4.81878
4.44,-4.85344
4.45,-4.8883
4.46,-4.92336
4.47,-4.95864
4.48,-4.99413
4.49,-5.02984
4.5,-5.06578
4.51,-5.10194
4.52,-5.13833
4.53,-5.17495
4.54,-5.21179
4.55,-5.24885
4.56,-5.28614
4.57,-5.32364
4.58,-5.36136
4.59,-5.39928
4.6,-5.4374
4.61,-5.47572
4.62,-5.51421
4.63,-5.55288
4.64,-5.59172
4.65,-5.63071
4.66,-5.66984
4.67,-5.7091
4.68,-5.74848
4.69,-5.78796
4.7,-5.82754
4.71,-5.86719
4.72,-5.9069
4.73,-5.94666
4.74,-5.98646
4.75,-6.02627
4.76,-6.06608
4.77,-6.10588
4.78,-6.14565
4.79,-6.18537
4.8,-6.22503
4.81,-6.26462
4.82,-6.30412
4.83,-6.34351
4.84,-6.38278
4.85,-6.42191
4.86,-6.4609
4.87,-6.49972
4.88,-6.53837
4.89,-6.57684
4.9,-6.6151
4.91,-6.65316
4.92,-6.69099
4.93,-6.7286
4.94,-6.76597
4.95,-6.80309
4.96,-6.83996
4.97,-6.87657
4.98,-6.91292
4.99,-6.949
5,-6.9848
5.01,-7.02033
5.02,-7.05559
5.03,-7.09056
5.04,-7.12527
5.05,-7.15969
5.06,-7.19385
5.07,-7.22774
5.08,-7.26136
5.09,-7.29472
5.1,-7.32783
5.11,-7.3607
5.12,-7.39333
5.13,-7.42573
5.14,-7.45791
5.15,-7.48989
5.16,-7.52167
5.17,-7.55327
5.18,-7.58469
5.19,-7.61596
5.2,-7.64709
5.21,-7.67809
5.22,-7.70898
5.23,-7.73978
5.24,-7.77049
5.25,-7.80115
5.26,-7.83175
5.27,-7.86233
5.28,-7.8929
5.29,-7.92347
5.3,-7.95407
5.31,-7.98472
5.32,-8.01542
5.33,-8.0462
5.34,-8.07708
5.35,-8.10807
5.36,-8.13919
5.37,-8.17045
5.38,-8.20188
5.39,-8.23349
5.4,-8.26529
5.41,-8.2973
5.42,-8.32953
5.43,-8.36199
5.44,-8.39471
5.45,-8.42769
5.46,-8.46094
5.47,-8.49447
5.48,-8.52829
5.49,-8.56241
5.5,-8.59684
5.51,-8.63158
5.52,-8.66664
5.53,-8.70203
5.54,-8.73774
5.55,-8.77378
5.56,-8.81015
5.57,-8.84685
5.58,-8.88388
5.59,-8.92124
5.6,-8.95892
5.61,-8.99692
5.62,-9.03523
5.63,-9.07385
5.64,-9.11276
5.65,-9.15197
5.66,-9.19145
5.67,-9.23121
5.68,-9.27121
5.69,-9.31147
5.7,-9.35195
5.71,-9.39264
5.72,-9.43353
5.73,-9.47461
5.74,-9.51585
5.75,-9.55723
5.76,-9.59875
5.77,-9.64037
5.78,-9.68207
5.79,-9.72385
5.8,-9.76567
5.81,-9.80751
5.82,-9.84936
5.83,-9.89118
5.84,-9.93297
5.85,-9.97469
5.86,-10.0163
5.87,-10.0578
5.88,-10.0992
5.89,-10.1405
5.9,-10.1815
5.91,-10.2224
5.92,-10.263
5.93,-10.3034
5.94,-10.3435
5.95,-10.3833
5.96,-10.4228
5.97,-10.462
5.98,-10.5009
5.99,-10.5394
6,-10.5775
6.01,-10.6151
6.02,-10.6524
6.03,-10.6893
6.04,-10.7256
6.05,-10.7616
6.06,-10.797
6.07,-10.832
6.08,-10.8665
6.09,-10.9004
6.1,-10.9338
6.11,-10.9668
6.12,-10.9991
6.13,-11.031
6.14,-11.0622
6.15,-11.093
6.16,-11.1232
6.17,-11.1528
6.18,-11.1819
6.19,-11.2104
6.2,-11.2384
6.21,-11.2658
6.22,-11.2926
6.23,-11.319
6.24,-11.3447
6.25,-11.37
6.26,-11.3947
6.27,-11.4189
6.28,-11.4426
6.29,-11.4658
6.3,-11.4884
6.31,-11.5106
6.32,-11.5324
6.33,-11.5536
6.34,-11.5744
6.35,-11.5948
6.36,-11.6147
6.37,-11.6343
6.38,-11.6534
6.39,-11.6721
6.4,-11.6905
6.41,-11.7084
6.42,-11.7261
6.43,-11.7434
6.44,-11.7603
6.45,-11.777
6.46,-11.7933
6.47,-11.8094
6.48,-11.8251
6.49,-11.8406
6.5,-11.8559
6.51,-11.8708
6.52,-11.8856
6.53,-11.9001
6.54,-11.9144
6.55,-11.9284
6.56,-11.9423
6.57,-11.9559
6.58,-11.9693
6.59,-11.9826
6.6,-11.9956
6.61,-12.0084
6.62,-12.021
6.63,-12.0335
6.64,-12.0457
6.65,-12.0577
6.66,-12.0695
6.67,-12.0811
6.68,-12.0925
6.69,-12.1037
6.7,-12.1146
6.71,-12.1252
6.72,-12.1357
6.73,-12.1458
6.74,-12.1557
6.75,-12.1652
6.76,-12.1745
6.77,-12.1835
6.78,-12.1921
6.79,-12.2003
6.8,-12.2082
6.81,-12.2157
6.82,-12.2228
6.83,-12.2294
6.84,-12.2356
6.85,-12.2413
6.86,-12.2466
6.87,-12.2513
6.88,-12.2555
6.89,-12.2591
6.9,-12.2621
6.91,-12.2646
6.92,-12.2664
6.93,-12.2675
6.94,-12.268
6.95,-12.2678
6.96,-12.2669
6.97,-12.2652
6.98,-12.2628
6.99,-12.2596
7,-12.2556
7.01,-12.2507
7.02,-12.245
7.03,-12.2385
7.04,-12.2311
7.05,-12.2227
7.06,-12.2135
7.07,-12.2033
7.08,-12.1922
7.09,-12.1802
7.1,-12.1672
7.11,-12.1531
7.12,-12.1382
7.13,-12.1222
7.14,-12.1052
7.15,-12.0872
7.16,-12.0682
7.17,-12.0482
7.18,-12.0271
7.19,-12.0051
7.2,-11.982
7.21,-11.958
7.22,-11.9329
7.23,-11.9069
7.24,-11.8798
7.25,-11.8518
7.26,-11.8228
7.27,-11.7929
7.28,-11.762
7.29,-11.7302
7.3,-11.6975
7.31,-11.6639
7.32,-11.6295
7.33,-11.5942
7.34,-11.5581
7.35,-11.5212
7.36,-11.4835
7.37,-11.4451
7.38,-11.406
7.39,-11.3662
7.4,-11.3257
7.41,-11.2846
7.42,-11.2429
7.43,-11.2007
7.44,-11.158
7.45,-11.1147
7.46,-11.071
7.47,-11.0269
7.48,-10.9824
7.49,-10.9375
7.5,-10.8924
7.51,-10.8469
7.52,-10.8012
7.53,-10.7554
7.54,-10.7093
7.55,-10.6632
7.56,-10.6169
7.57,-10.5706
7.58,-10.5243
7.59,-10.478
7.6,-10.4317
7.61,-10.3855
7.62,-10.3394
7.63,-10.2935
7.64,-10.2478
7.65,-10.2023
7.66,-10.157
7.67,-10.1119
7.68,-10.0672
7.69,-10.0228
7.7,-9.97875
7.71,-9.93505
7.72,-9.89175
7.73,-9.84886
7.74,-9.80639
7.75,-9.76437
7.76,-9.72281
7.77,-9.68173
7.78,-9.64113
7.79,-9.60103
7.8,-9.56144
7.81,-9.52236
7.82,-9.48381
7.83,-9.44578
7.84,-9.40827
7.85,-9.37129
7.86,-9.33484
7.87,-9.29892
7.88,-9.26351
7.89,-9.22861
7.9,-9.19422
7.91,-9.16033
7.92,-9.12692
7.93,-9.09399
7.94,-9.06151
7.95,-9.02948
7.96,-8.99788
7.97,-8.96669
7.98,-8.93589
7.99,-8.90546
8,-8.87539
8.01,-8.84564
8.02,-8.81619
8.03,-8.78703
8.04,-8.75812
8.05,-8.72944
8.06,-8.70096
8.07,-8.67266
8.08,-8.6445
8.09,-8.61647
8.1,-8.58853
8.11,-8.56064
8.12,-8.5328
8.13,-8.50495
8.14,-8.47708
8.15,-8.44916
8.16,-8.42115
8.17,-8.39303
8.18,-8.36477
8.19,-8.33633
8.2,-8.3077
8.21,-8.27884
8.22,-8.24974
8.23,-8.22035
8.24,-8.19066
8.25,-8.16063
8.26,-8.13026
8.27,-8.0995
8.28,-8.06835
8.29,-8.03678
8.3,-8.00477
8.31,-7.97229
8.32,-7.93934
8.33,-7.90589
8.34,-7.87193
8.35,-7.83745
8.36,-7.80242
8.37,-7.76685
8.38,-7.73071
8.39,-7.694
8.4,-7.65671
8.41,-7.61883
8.42,-7.58036
8.43,-7.54129
8.44,-7.50162
8.45,-7.46135
8.46,-7.42048
8.47,-7.37901
8.48,-7.33693
8.49,-7.29426
8.5,-7.251
8.51,-7.20715
8.52,-7.16272
8.53,-7.11772
8.54,-7.07216
8.55,-7.02604
8.56,-6.97938
8.57,-6.93219
8.58,-6.88448
8.59,-6.83627
8.6,-6.78757
8.61,-6.73839
8.62,-6.68875
8.63,-6.63866
8.64,-6.58815
8.65,-6.53723
8.66,-6.48591
8.67,-6.43422
8.68,-6.38217
8.69,-6.32978
8.7,-6.27707
8.71,-6.22405
8.72,-6.17075
8.73,-6.11719
8.74,-6.06338
8.75,-6.00934
8.76,-5.95509
8.77,-5.90065
8.78,-5.84603
8.79,-5.79125
8.8,-5.73633
8.81,-5.68128
8.82,-5.62613
8.83,-5.57088
8.84,-5.51554
8.85,-5.46015
8.86,-5.40469
8.87,-5.3492
8.88,-5.29368
8.89,-5.23814
8.9,-5.18259
8.91,-5.12704
8.92,-5.07151
8.93,-5.01599
8.94,-4.9605
8.95,-4.90504
8.96,-4.84961
8.97,-4.79423
8.98,-4.7389
8.99,-4.68361
9,-4.62838
9.01,-4.57319
9.02,-4.51806
9.03,-4.46299
9.04,-4.40796
9.05,-4.35298
9.06,-4.29806
9.07,-4.24317
9.08,-4.18833
9.09,-4.13353
9.1,-4.07876
9.11,-4.02402
9.12,-3.9693
9.13,-3.91459
9.14,-3.8599
9.15,-3.80521
9.16,-3.75052
9.17,-3.69582
9.18,-3.6411
9.19,-3.58635
9.2,-3.53158
9.21,-3.47676
9.22,-3.4219
9.23,-3.36698
9.24,-3.312
9.25,-3.25695
9.26,-3.20183
9.27,-3.14662
9.28,-3.09132
9.29,-3.03594
9.3,-2.98045
9.31,-2.92486
9.32,-2.86916
9.33,-2.81334
9.34,-2.75741
9.35,-2.70136
9.36,-2.64519
9.37,-2.5889
9.38,-2.53249
9.39,-2.47595
9.4,-2.41929
9.41,-2.36251
9.42,-2.3056
9.43,-2.24859
9.44,-2.19146
9.45,-2.13422
9.46,-2.07688
9.47,-2.01944
9.48,-1.96191
9.49,-1.9043
9.5,-1.84661
9.51,-1.78886
9.52,-1.73106
9.53,-1.67321
9.54,-1.61533
9.55,-1.55742
9.56,-1.4995
9.57,-1.44159
9.58,-1.3837
9.59,-1.32583
9.6,-1.26802
9.61,-1.21026
9.62,-1.15258
9.63,-1.09499
9.64,-1.0375
9.65,-0.980144
9.66,-0.922925
9.67,-0.865862
9.68,-0.808972
9.69,-0.752271
9.7,-0.695777
9.71,-0.639505
9.72,-0.583472
9.73,-0.527694
9.74,-0.472186
9.75,-0.416964
9.76,-0.362044
9.77,-0.30744
9.78,-0.253166
9.79,-0.199236
9.8,-0.145662
9.81,-0.0924575
9.82,-0.0396339
9.83,0.0127978
9.84,0.0648276
9.85,0.116446
9.86,0.167645
9.87,0.218416
9.88,0.268754
9.89,0.318652
9.9,0.368106
9.91,0.417113
9.92,0.465669
9.93,0.513774
9.94,0.561427
9.95,0.608628
9.96,0.65538
9.97,0.701686
9.98,0.74755
9.99,0.792977
10,0.837974
10.01,0.882547
10.02,0.926706
10.03,0.97046
10.04,1.01382
10.05,1.0568
10.06,1.0994
10.07,1.14165
10.08,1.18356
10.09,1.22515
10.1,1.26642
10.11,1.3074
10.12,1.34811
10.13,1.38855
10.14,1.42877
10.15,1.46876
10.16,1.50856
10.17,1.54818
10.18,1.58764
10.19,1.62698
10.2,1.6662
10.21,1.70533
10.22,1.74439
10.23,1.7834
10.24,1.8224
10.25,1.86139
10.26,1.9004
10.27,1.93945
10.28,1.97856
10.29,2.01776
10.3,2.05706
10.31,2.09648
10.32,2.13604
10.33,2.17577
10.34,2.21567
10.35,2.25577
10.36,2.29608
10.37,2.33662
10.38,2.37739
10.39,2.41842
10.4,2.45971
10.41,2.50128
10.42,2.54313
10.43,2.58527
10.44,2.62771
10.45,2.67046
10.46,2.71351
10.47,2.75687
10.48,2.80054
10.49,2.84453
10.5,2.88882
10.51,2.93341
10.52,2.97831
10.53,3.0235
10.54,3.06897
10.55,3.11472
10.56,3.16073
10.57,3.20699
10.58,3.25349
10.59,3.30021
10.6,3.34714
10.61,3.39425
10.62,3.44152
10.63,3.48895
10.64,3.53649
10.65,3.58413
10.66,3.63185
10.67,3.67962
10.68,3.7274
10.69,3.77519
10.7,3.82293
10.71,3.87062
10.72,3.9182
10.73,3.96567
10.74,4.01297
10.75,4.06009
10.76,4.10698
10.77,4.15363
10.78,4.19998
10.79,4.24602
10.8,4.2917
10.81,4.337
10.82,4.38188
10.83,4.42631
10.84,4.47025
10.85,4.51369
10.86,4.55657
10.87,4.59888
10.88,4.64059
10.89,4.68166
10.9,4.72207
10.91,4.76179
10.92,4.8008
10.93,4.83907
10.94,4.87657
10.95,4.9133
10.96,4.94921
10.97,4.98431
10.98,5.01856
10.99,5.05196
11,5.08449
11.01,5.11614
11.02,5.14689
11.03,5.17675
11.04,5.2057
11.05,5.23373
11.06,5.26085
11.07,5.28706
11.08,5.31236
11.09,5.33674
11.1,5.36022
11.11,5.38281
11.12,5.40451
11.13,5.42534
11.14,5.4453
11.15,5.46443
11.16,5.48272
11.17,5.50021
11.18,5.51692
11.19,5.53287
11.2,5.54808
11.21,5.56259
11.22,5.57642
11.23,5.58961
11.24,5.60218
11.25,5.61418
11.26,5.62563
11.27,5.63657
11.28,5.64705
11.29,5.65711
11.3,5.66677
11.31,5.67609
11.32,5.68511
11.33,5.69388
11.34,5.70243
11.35,5.71081
11.36,5.71907
11.37,5.72726
11.38,5.73541
11.39,5.74359
11.4,5.75182
11.41,5.76017
11.42,5.76868
11.43,5.77738
11.44,5.78634
11.45,5.7956
11.46,5.80519
11.47,5.81516
11.48,5.82557
11.49,5.83644
11.5,5.84782
11.51,5.85975
11.52,5.87227
11.53,5.88541
11.54,5.89922
11.55,5.91372
11.56,5.92895
11.57,5.94494
11.58,5.96172
11.59,5.97931
11.6,5.99775
11.61,6.01705
11.62,6.03724
11.63,6.05833
11.64,6.08034
11.65,6.10329
11.66,6.12719
11.67,6.15204
11.68,6.17787
11.69,6.20467
11.7,6.23244
11.71,6.26119
11.72,6.29091
11.73,6.32161
11.74,6.35327
11.75,6.38589
11.76,6.41946
11.77,6.45396
11.78,6.48938
11.79,6.5257
11.8,6.5629
11.81,6.60096
11.82,6.63986
11.83,6.67958
11.84,6.72007
11.85,6.76133
11.86,6.80331
11.87,6.84598
11.88,6.88932
11.89,6.93327
11.9,6.97782
11.91,7.02292
11.92,7.06853
11.93,7.11461
11.94,7.16112
11.95,7.20803
11.96,7.25528
11.97,7.30284
11.98,7.35067
11.99,7.39871
12,7.44693
12.01,7.49528
12.02,7.54372
12.03,7.59221
12.04,7.6407
12.05,7.68915
12.06,7.73752
12.07,7.78577
12.08,7.83386
12.09,7.88174
12.1,7.92938
12.11,7.97674
12.12,8.02379
12.13,8.07048
12.14,8.11679
12.15,8.16268
12.16,8.20812
12.17,8.25309
12.18,8.29755
12.19,8.34148
12.2,8.38486
12.21,8.42766
12.22,8.46987
12.23,8.51146
12.24,8.55242
12.25,8.59274
12.26,8.6324
12.27,8.6714
12.28,8.70972
12.29,8.74737
12.3,8.78434
12.31,8.82062
12.32,8.85623
12.33,8.89116
12.34,8.92542
12.35,8.95902
12.36,8.99196
12.37,9.02427
12.38,9.05594
12.39,9.08701
12.4,9.11748
12.41,9.14738
12.42,9.17672
12.43,9.20554
12.44,9.23385
12.45,9.26168
12.46,9.28906
12.47,9.31602
12.48,9.34259
12.49,9.36879
12.5,9.39467
12.51,9.42025
12.52,9.44558
12.53,9.47067
12.54,9.49558
12.55,9.52034
12.56,9.54497
12.57,9.56953
12.58,9.59404
12.59,9.61855
12.6,9.64308
12.61,9.66769
12.62,9.69239
12.63,9.71724
12.64,9.74225
12.65,9.76748
12.66,9.79295
12.67,9.8187
12.68,9.84475
12.69,9.87115
12.7,9.89791
12.71,9.92506
12.72,9.95264
12.73,9.98067
12.74,10.0092
12.75,10.0382
12.76,10.0677
12.77,10.0977
12.78,10.1283
12.79,10.1595
12.8,10.1912
12.81,10.2235
12.82,10.2565
12.83,10.29
12.84,10.3241
12.85,10.3589
12.86,10.3942
12.87,10.4302
12.88,10.4667
12.89,10.5039
12.9,10.5416
12.91,10.5799
12.92,10.6188
12.93,10.6582
12.94,10.6981
12.95,10.7386
12.96,10.7795
12.97,10.8209
12.98,10.8627
12.99,10.9049
13,10.9475
13.01,10.9904
13.02,11.0336
13.03,11.0771
13.04,11.1208
13.05,11.1647
13.06,11.2087
13.07,11.2529
13.08,11.2971
13.09,11.3414
13.1,11.3856
13.11,11.4298
13.12,11.4738
13.13,11.5177
13.14,11.5614
13.15,11.6048
13.16,11.6479
13.17,11.6906
13.18,11.733
13.19,11.7748
13.2,11.8162
13.21,11.857
13.22,11.8972
13.23,11.9368
13.24,11.9756
13.25,12.0137
13.26,12.051
13.27,12.0875
13.28,12.1231
13.29,12.1578
13.3,12.1915
13.31,12.2242
13.32,12.2558
13.33,12.2864
13.34,12.3158
13.35,12.3441
13.36,12.3712
13.37,12.3971
13.38,12.4218
13.39,12.4451
13.4,12.4672
13.41,12.488
13.42,12.5074
13.43,12.5255
13.44,12.5422
13.45,12.5575
13.46,12.5714
13.47,12.5839
13.48,12.595
13.49,12.6047
13.5,12.613
13.51,12.6198
13.52,12.6252
13.53,12.6292
13.54,12.6318
13.55,12.633
13.56,12.6329
13.57,12.6313
13.58,12.6284
13.59,12.6241
13.6,12.6186
13.61,12.6117
13.62,12.6035
13.63,12.5941
13.64,12.5835
13.65,12.5716
13.66,12.5587
13.67,12.5445
13.68,12.5293
13.69,12.513
13.7,12.4956
13.71,12.4773
13.72,12.458
13.73,12.4377
13.74,12.4166
13.75,12.3947
13.76,12.3719
13.77,12.3484
13.78,12.3241
13.79,12.2992
13.8,12.2736
13.81,12.2474
13.82,12.2207
13.83,12.1935
13.84,12.1658
13.85,12.1376
13.86,12.1091
13.87,12.0802
13.88,12.051
13.89,12.0215
13.9,11.9917
13.91,11.9618
13.92,11.9317
13.93,11.9015
13.94,11.8712
13.95,11.8409
13.96,11.8105
13.97,11.7801
13.98,11.7497
13.99,11.7194
14,11.6891
14.01,11.659
14.02,11.629
14.03,11.5992
14.04,11.5695
14.05,11.54
14.06,11.5107
14.07,11.4816
14.08,11.4528
14.09,11.4242
14.1,11.3959
14.11,11.3678
14.12,11.3399
14.13,11.3124
14.14,11.2851
14.15,11.2581
14.16,11.2313
14.17,11.2048
14.18,11.1786
14.19,11.1526
14.2,11.1269
14.21,11.1015
14.22,11.0762
14.23,11.0512
14.24,11.0264
14.25,11.0017
14.26,10.9773
14.27,10.953
14.28,10.9288
14.29,10.9048
14.3,10.8809
14.31,10.857
14.32,10.8332
14.33,10.8095
14.34,10.7858
14.35,10.762
14.36,10.7382
14.37,10.7144
14.38,10.6905
14.39,10.6665
14.4,10.6424
14.41,10.6181
14.42,10.5936
14.43,10.5689
14.44,10.544
14.45,10.5188
14.46,10.4933
14.47,10.4676
14.48,10.4415
14.49,10.415
14.5,10.3882
14.51,10.361
14.52,10.3333
14.53,10.3052
14.54,10.2766
14.55,10.2476
14.56,10.218
14.57,10.188
14.58,10.1573
14.59,10.1262
14.6,10.0944
14.61,10.0621
14.62,10.0291
14.63,9.99558
14.64,9.9614
14.65,9.92658
14.66,9.89112
14.67,9.85501
14.68,9.81824
14.69,9.78079
14.7,9.74268
14.71,9.70389
14.72,9.66443
14.73,9.62428
14.74,9.58345
14.75,9.54194
14.76,9.49975
14.77,9.45689
14.78,9.41335
14.79,9.36915
14.8,9.32428
14.81,9.27875
14.82,9.23258
14.83,9.18576
14.84,9.13831
14.85,9.09024
14.86,9.04156
14.87,8.99227
14.88,8.94239
14.89,8.89194
