dt,WR
1.64,6.42828
1.65,6.38994
1.66,6.3523
1.67,6.31535
1.68,6.27908
1.69,6.2435
1.7,6.20857
1.71,6.1743
1.72,6.14066
1.73,6.10763
1.74,6.0752
1.75,6.04333
1.76,6.01201
1.77,5.98121
1.78,5.95089
1.79,5.92103
1.8,5.89159
1.81,5.86254
1.82,5.83385
1.83,5.80547
1.84,5.77737
1.85,5.7495
1.86,5.72183
1.87,5.69432
1.88,5.66692
1.89,5.6396
1.9,5.6123
1.91,5.58499
1.92,5.55761
1.93,5.53014
1.94,5.50253
1.95,5.47473
1.96,5.4467
1.97,5.4184
1.98,5.38979
1.99,5.36083
2,5.33148
2.01,5.3017
2.02,5.27147
2.03,5.24073
2.04,5.20947
2.05,5.17764
2.06,5.14523
2.07,5.11219
2.08,5.07852
2.09,5.04417
2.1,5.00914
2.11,4.9734
2.12,4.93694
2.13,4.89974
2.14,4.86179
2.15,4.82308
2.16,4.78361
2.17,4.74337
2.18,4.70235
2.19,4.66057
2.2,4.61802
2.21,4.57471
2.22,4.53066
2.23,4.48586
2.24,4.44034
2.25,4.39411
2.26,4.34719
2.27,4.2996
2.28,4.25137
2.29,4.20252
2.3,4.15309
2.31,4.10309
2.32,4.05257
2.33,4.00155
2.34,3.95008
2.35,3.8982
2.36,3.84593
2.37,3.79333
2.38,3.74043
2.39,3.68728
2.4,3.63392
2.41,3.5804
2.42,3.52677
2.43,3.47306
2.44,3.41934
2.45,3.36564
2.46,3.31202
2.47,3.25852
2.48,3.20519
2.49,3.15207
2.5,3.09923
2.51,3.04669
2.52,2.99451
2.53,2.94274
2.54,2.89141
2.55,2.84057
2.56,2.79026
2.57,2.74053
2.58,2.6914
2.59,2.64292
2.6,2.59513
2.61,2.54805
2.62,2.50172
2.63,2.45617
2.64,2.41142
2.65,2.3675
2.66,2.32444
2.67,2.28224
2.68,2.24094
2.69,2.20054
2.7,2.16106
2.71,2.12251
2.72,2.0849
2.73,2.04822
2.74,2.01249
2.75,1.97769
2.76,1.94384
2.77,1.91091
2.78,1.87891
2.79,1.84782
2.8,1.81763
2.81,1.78832
2.82,1.75986
2.83,1.73225
2.84,1.70546
2.85,1.67945
2.86,1.6542
2.87,1.62968
2.88,1.60586
2.89,1.5827
2.9,1.56017
2.91,1.53822
2.92,1.51682
2.93,1.49592
2.94,1.47548
2.95,1.45547
2.96,1.43582
2.97,1.4165
2.98,1.39745
2.99,1.37864
3,1.36
3.01,1.3415
3.02,1.32308
3.03,1.3047
3.04,1.2863
3.05,1.26783
3.06,1.24925
3.07,1.2305
3.08,1.21154
3.09,1.19233
3.1,1.17281
3.11,1.15294
3.12,1.13268
3.13,1.11197
3.14,1.09079
3.15,1.06909
3.16,1.04683
3.17,1.02398
3.18,1.00049
3.19,0.976345
3.2,0.951503
3.21,0.925938
3.22,0.899622
3.23,0.872532
3.24,0.844644
3.25,0.815939
3.26,0.786399
3.27,0.756009
3.28,0.724756
3.29,0.692631
3.3,0.659625
3.31,0.625734
3.32,0.590954
3.33,0.555286
3.34,0.518733
3.35,0.481299
3.36,0.442992
3.37,0.403821
3.38,0.3638
3.39,0.322942
3.4,0.281265
3.41,0.238788
3.42,0.195532
3.43,0.15152
3.44,0.106779
3.45,0.0613348
3.46,0.0152172
3.47,-0.031543
3.48,-0.0789132
3.49,-0.12686
3.5,-0.175347
3.51,-0.224338
3.52,-0.273795
3.53,-0.323679
3.54,-0.373951
3.55,-0.42457
3.56,-0.475494
3.57,-0.526681
3.58,-0.578091
3.59,-0.629679
3.6,-0.681403
3.61,-0.733221
3.62,-0.78509
3.63,-0.836968
3.64,-0.888813
3.65,-0.940583
3.66,-0.992238
3.67,-1.04374
3.68,-1.09504
3.69,-1.14612
3.7,-1.19692
3.71,-1.24742
3.72,-1.29758
3.73,-1.34736
3.74,-1.39674
3.75,-1.44569
3.76,-1.49417
3.77,-1.54217
3.78,-1.58965
3.79,-1.63659
3.8,-1.68298
3.81,-1.72879
3.82,-1.774
3.83,-1.81861
3.84,-1.8626
3.85,-1.90596
3.86,-1.94868
3.87,-1.99075
3.88,-2.03218
3.89,-2.07296
3.9,-2.11309
3.91,-2.15257
3.92,-2.19141
3.93,-2.22962
3.94,-2.26721
3.95,-2.30418
3.96,-2.34056
3.97,-2.37635
3.98,-2.41158
3.99,-2.44627
4,-2.48042
4.01,-2.51408
4.02,-2.54726
4.03,-2.58
4.04,-2.61231
4.05,-2.64422
4.06,-2.67578
4.07,-2.707
4.08,-2.73793
4.09,-2.76859
4.1,-2.79902
4.11,-2.82927
4.12,-2.85935
4.13,-2.88931
4.14,-2.9192
4.15,-2.94904
4.16,-2.97887
4.17,-3.00873
4.18,-3.03866
4.19,-3.06871
4.2,-3.09889
4.21,-3.12927
4.22,-3.15986
4.23,-3.19071
4.24,-3.22185
4.25,-3.25332
4.26,-3.28516
4.27,-3.31739
4.28,-3.35005
4.29,-3.38317
4.3,-3.41679
4.31,-3.45092
4.32,-3.48559
4.33,-3.52084
4.34,-3.55669
4.35,-3.59316
4.36,-3.63027
4.37,-3.66804
4.38,-3.70649
4.39,-3.74563
4.4,-3.78549
4.41,-3.82606
4.42,-3.86737
4.43,-3.90942
4.44,-3.95221
4.45,-3.99576
4.46,-4.04006
4.47,-4.08512
4.48,-4.13093
4.49,-4.1775
4.5,-4.22481
4.51,-4.27286
4.52,-4.32165
4.53,-4.37115
4.54,-4.42137
4.55,-4.47228
4.56,-4.52387
4.57,-4.57613
4.58,-4.62903
4.59,-4.68255
4.6,-4.73668
4.61,-4.79139
4.62,-4.84665
4.63,-4.90245
4.64,-4.95874
4.65,-5.01552
4.66,-5.07274
4.67,-5.13038
4.68,-5.18841
4.69,-5.2468
4.7,-5.30551
4.71,-5.36451
4.72,-5.42378
4.73,-5.48327
4.74,-5.54296
4.75,-5.60281
4.76,-5.66279
4.77,-5.72287
4.78,-5.783
4.79,-5.84317
4.8,-5.90333
4.81,-5.96346
4.82,-6.02352
4.83,-6.08349
4.84,-6.14332
4.85,-6.203
4.86,-6.26248
4.87,-6.32176
4.88,-6.38079
4.89,-6.43955
4.9,-6.49802
4.91,-6.55617
4.92,-6.61398
4.93,-6.67143
4.94,-6.7285
4.95,-6.78517
4.96,-6.84142
4.97,-6.89723
4.98,-6.9526
4.99,-7.0075
5,-7.06193
5.01,-7.11587
5.02,-7.16932
5.03,-7.22227
5.04,-7.27471
5.05,-7.32664
5.06,-7.37806
5.07,-7.42896
5.08,-7.47934
5.09,-7.52922
5.1,-7.57858
5.11,-7.62743
5.12,-7.67578
5.13,-7.72364
5.14,-7.77101
5.15,-7.81791
5.16,-7.86434
5.17,-7.91031
5.18,-7.95584
5.19,-8.00094
5.2,-8.04563
5.21,-8.08992
5.22,-8.13383
5.23,-8.17738
5.24,-8.22058
5.25,-8.26344
5.26,-8.306
5.27,-8.34827
5.28,-8.39027
5.29,-8.43202
5.3,-8.47354
5.31,-8.51484
5.32,-8.55596
5.33,-8.59691
5.34,-8.63771
5.35,-8.67839
5.36,-8.71895
5.37,-8.75943
5.38,-8.79984
5.39,-8.8402
5.4,-8.88053
5.41,-8.92085
5.42,-8.96117
5.43,-9.00151
5.44,-9.04189
5.45,-9.08233
5.46,-9.12283
5.47,-9.16341
5.48,-9.20408
5.49,-9.24486
5.5,-9.28575
5.51,-9.32677
5.52,-9.36792
5.53,-9.40921
5.54,-9.45064
5.55,-9.49223
5.56,-9.53397
5.57,-9.57586
5.58,-9.61791
5.59,-9.66012
5.6,-9.70248
5.61,-9.745
5.62,-9.78767
5.63,-9.83048
5.64,-9.87342
5.65,-9.9165
5.66,-9.95969
5.67,-10.003
5.68,-10.0464
5.69,-10.0899
5.7,-10.1335
5.71,-10.1771
5.72,-10.2208
5.73,-10.2645
5.74,-10.3082
5.75,-10.3519
5.76,-10.3956
5.77,-10.4392
5.78,-10.4828
5.79,-10.5262
5.8,-10.5696
5.81,-10.6128
5.82,-10.6559
5.83,-10.6988
5.84,-10.7415
5.85,-10.784
5.86,-10.8262
5.87,-10.8681
5.88,-10.9098
5.89,-10.9511
5.9,-10.992
5.91,-11.0326
5.92,-11.0728
5.93,-11.1126
5.94,-11.1519
5.95,-11.1908
5.96,-11.2291
5.97,-11.267
5.98,-11.3043
5.99,-11.341
6,-11.3772
6.01,-11.4128
6.02,-11.4477
6.03,-11.482
6.04,-11.5156
6.05,-11.5486
6.06,-11.5809
6.07,-11.6124
6.08,-11.6433
6.09,-11.6734
6.1,-11.7027
6.11,-11.7313
6.12,-11.7591
6.13,-11.7862
6.14,-11.8124
6.15,-11.8379
6.16,-11.8625
6.17,-11.8864
6.18,-11.9094
6.19,-11.9316
6.2,-11.953
6.21,-11.9736
6.22,-11.9933
6.23,-12.0123
6.24,-12.0304
6.25,-12.0477
6.26,-12.0642
6.27,-12.0799
6.28,-12.0948
6.29,-12.1089
6.3,-12.1223
6.31,-12.1348
6.32,-12.1466
6.33,-12.1577
6.34,-12.168
6.35,-12.1776
6.36,-12.1864
6.37,-12.1946
6.38,-12.202
6.39,-12.2088
6.4,-12.2149
6.41,-12.2203
6.42,-12.2252
6.43,-12.2294
6.44,-12.2329
6.45,-12.2359
6.46,-12.2383
6.47,-12.2402
6.48,-12.2414
6.49,-12.2422
6.5,-12.2424
6.51,-12.2421
6.52,-12.2413
6.53,-12.2401
6.54,-12.2383
6.55,-12.2361
6.56,-12.2335
6.57,-12.2304
6.58,-12.2269
6.59,-12.223
6.6,-12.2186
6.61,-12.2139
6.62,-12.2088
6.63,-12.2033
6.64,-12.1974
6.65,-12.1911
6.66,-12.1845
6.67,-12.1775
6.68,-12.1701
6.69,-12.1624
6.7,-12.1543
6.71,-12.1459
6.72,-12.1371
6.73,-12.1279
6.74,-12.1183
6.75,-12.1084
6.76,-12.0981
6.77,-12.0874
6.78,-12.0763
6.79,-12.0648
6.8,-12.053
6.81,-12.0407
6.82,-12.0279
6.83,-12.0147
6.84,-12.0011
6.85,-11.987
6.86,-11.9725
6.87,-11.9574
6.88,-11.9419
6.89,-11.9258
6.9,-11.9092
6.91,-11.8921
6.92,-11.8744
6.93,-11.8561
6.94,-11.8373
6.95,-11.8178
6.96,-11.7977
6.97,-11.777
6.98,-11.7556
6.99,-11.7335
7,-11.7108
7.01,-11.6873
7.02,-11.6632
7.03,-11.6383
7.04,-11.6127
7.05,-11.5863
7.06,-11.5591
7.07,-11.5312
7.08,-11.5025
7.09,-11.4729
7.1,-11.4426
7.11,-11.4115
7.12,-11.3795
7.13,-11.3467
7.14,-11.313
7.15,-11.2785
7.16,-11.2432
7.17,-11.207
7.18,-11.17
7.19,-11.1321
7.2,-11.0934
7.21,-11.0538
7.22,-11.0134
7.23,-10.9721
7.24,-10.9301
7.25,-10.8872
7.26,-10.8436
7.27,-10.7991
7.28,-10.7539
7.29,-10.7079
7.3,-10.6611
7.31,-10.6136
7.32,-10.5655
7.33,-10.5166
7.34,-10.4671
7.35,-10.4169
7.36,-10.3661
7.37,-10.3148
7.38,-10.2628
7.39,-10.2104
7.4,-10.1574
7.41,-10.104
7.42,-10.0501
7.43,-9.99586
7.44,-9.94121
7.45,-9.88624
7.46,-9.83096
7.47,-9.77543
7.48,-9.71967
7.49,-9.66373
7.5,-9.60764
7.51,-9.55145
7.52,-9.49519
7.53,-9.43891
7.54,-9.38264
7.55,-9.32642
7.56,-9.27031
7.57,-9.21433
7.58,-9.15852
7.59,-9.10294
7.6,-9.04761
7.61,-8.99259
7.62,-8.9379
7.63,-8.88358
7.64,-8.82969
7.65,-8.77624
7.66,-8.72329
7.67,-8.67086
7.68,-8.61899
7.69,-8.56772
7.7,-8.51707
7.71,-8.46708
7.72,-8.41779
7.73,-8.36921
7.74,-8.32138
7.75,-8.27432
7.76,-8.22807
7.77,-8.18263
7.78,-8.13804
7.79,-8.09431
7.8,-8.05146
7.81,-8.00951
7.82,-7.96848
7.83,-7.92837
7.84,-7.8892
7.85,-7.85098
7.86,-7.81371
7.87,-7.7774
7.88,-7.74205
7.89,-7.70767
7.9,-7.67426
7.91,-7.64181
7.92,-7.61031
7.93,-7.57977
7.94,-7.55018
7.95,-7.52152
7.96,-7.49379
7.97,-7.46696
7.98,-7.44103
7.99,-7.41598
8,-7.3918
8.01,-7.36845
8.02,-7.34592
8.03,-7.32418
8.04,-7.30322
8.05,-7.283
8.06,-7.26349
8.07,-7.24468
8.08,-7.22652
8.09,-7.20899
8.1,-7.19205
8.11,-7.17568
8.12,-7.15983
8.13,-7.14447
8.14,-7.12957
8.15,-7.11508
8.16,-7.10098
8.17,-7.08723
8.18,-7.07378
8.19,-7.06059
8.2,-7.04764
8.21,-7.03488
8.22,-7.02227
8.23,-7.00977
8.24,-6.99735
8.25,-6.98496
8.26,-6.97257
8.27,-6.96014
8.28,-6.94763
8.29,-6.93501
8.3,-6.92223
8.31,-6.90927
8.32,-6.89608
8.33,-6.88264
8.34,-6.8689
8.35,-6.85484
8.36,-6.84043
8.37,-6.82563
8.38,-6.81041
8.39,-6.79475
8.4,-6.77862
8.41,-6.76199
8.42,-6.74484
8.43,-6.72714
8.44,-6.70888
8.45,-6.69002
8.46,-6.67056
8.47,-6.65048
8.48,-6.62975
8.49,-6.60836
8.5,-6.5863
8.51,-6.56355
8.52,-6.54011
8.53,-6.51597
8.54,-6.49111
8.55,-6.46553
8.56,-6.43922
8.57,-6.41219
8.58,-6.38442
8.59,-6.35592
8.6,-6.32669
8.61,-6.29672
8.62,-6.26603
8.63,-6.23461
8.64,-6.20246
8.65,-6.1696
8.66,-6.13603
8.67,-6.10175
8.68,-6.06679
8.69,-6.03114
8.7,-5.99482
8.71,-5.95783
8.72,-5.9202
8.73,-5.88193
8.74,-5.84304
8.75,-5.80354
8.76,-5.76344
8.77,-5.72277
8.78,-5.68153
8.79,-5.63974
8.8,-5.59742
8.81,-5.55458
8.82,-5.51125
8.83,-5.46743
8.84,-5.42314
8.85,-5.3784
8.86,-5.33323
8.87,-5.28765
8.88,-5.24166
8.89,-5.19529
8.9,-5.14855
8.91,-5.10146
8.92,-5.05403
8.93,-5.00629
8.94,-4.95823
8.95,-4.90989
8.96,-4.86127
8.97,-4.81238
8.98,-4.76325
8.99,-4.71388
9,-4.66428
9.01,-4.61447
9.02,-4.56446
9.03,-4.51426
9.04,-4.46388
9.05,-4.41333
9.06,-4.36262
9.07,-4.31175
9.08,-4.26075
9.09,-4.20961
9.1,-4.15834
9.11,-4.10694
9.12,-4.05544
9.13,-4.00383
9.14,-3.95211
9.15,-3.9003
9.16,-3.84839
9.17,-3.7964
9.18,-3.74432
9.19,-3.69217
9.2,-3.63994
9.21,-3.58764
9.22,-3.53527
9.23,-3.48284
9.24,-3.43035
9.25,-3.3778
9.26,-3.32519
9.27,-3.27253
9.28,-3.21983
9.29,-3.16708
9.3,-3.11429
9.31,-3.06146
9.32,-3.0086
9.33,-2.95571
9.34,-2.90279
9.35,-2.84985
9.36,-2.7969
9.37,-2.74393
9.38,-2.69096
9.39,-2.63799
9.4,-2.58503
9.41,-2.53207
9.42,-2.47914
9.43,-2.42624
9.44,-2.37337
9.45,-2.32055
9.46,-2.26778
9.47,-2.21507
9.48,-2.16244
9.49,-2.10989
9.5,-2.05743
9.51,-2.00507
9.52,-1.95284
9.53,-1.90073
9.54,-1.84876
9.55,-1.79695
9.56,-1.74531
9.57,-1.69385
9.58,-1.64259
9.59,-1.59153
9.6,-1.5407
9.61,-1.49011
9.62,-1.43978
9.63,-1.38972
9.64,-1.33994
9.65,-1.29047
9.66,-1.24131
9.67,-1.19249
9.68,-1.14402
9.69,-1.09591
9.7,-1.04818
9.71,-1.00085
9.72,-0.953925
9.73,-0.907429
9.74,-0.861372
9.75,-0.815769
9.76,-0.770633
9.77,-0.725978
9.78,-0.681816
9.79,-0.63816
9.8,-0.59502
9.81,-0.552408
9.82,-0.510333
9.83,-0.468804
9.84,-0.427831
9.85,-0.38742
9.86,-0.347578
9.87,-0.308311
9.88,-0.269623
9.89,-0.231519
9.9,-0.194
9.91,-0.157069
9.92,-0.120726
9.93,-0.0849697
9.94,-0.0497991
9.95,-0.0152109
9.96,0.0187989
9.97,0.0522356
9.98,0.0851059
9.99,0.117417
10,0.149179
10.01,0.1804
10.02,0.211094
10.03,0.24127
10.04,0.270945
10.05,0.300132
10.06,0.328847
10.07,0.357106
10.08,0.38493
10.09,0.412335
10.1,0.439342
10.11,0.465973
10.12,0.492249
10.13,0.518193
10.14,0.543829
10.15,0.569181
10.16,0.594273
10.17,0.619133
10.18,0.643787
10.19,0.66826
10.2,0.692582
10.21,0.716778
10.22,0.740879
10.23,0.764911
10.24,0.788905
10.25,0.812888
10.26,0.836889
10.27,0.860937
10.28,0.885062
10.29,0.90929
10.3,0.933652
10.31,0.958175
10.32,0.982886
10.33,1.00781
10.34,1.03298
10.35,1.05842
10.36,1.08415
10.37,1.11021
10.38,1.1366
10.39,1.16336
10.4,1.19051
10.41,1.21806
10.42,1.24605
10.43,1.27449
10.44,1.30339
10.45,1.33278
10.46,1.36266
10.47,1.39306
10.48,1.42398
10.49,1.45544
10.5,1.48745
10.51,1.52002
10.52,1.55315
10.53,1.58686
10.54,1.62113
10.55,1.65599
10.56,1.69143
10.57,1.72745
10.58,1.76405
10.59,1.80123
10.6,1.83898
10.61,1.8773
10.62,1.91618
10.63,1.95561
10.64,1.99559
10.65,2.0361
10.66,2.07713
10.67,2.11868
10.68,2.16071
10.69,2.20323
10.7,2.24621
10.71,2.28963
10.72,2.33349
10.73,2.37775
10.74,2.42239
10.75,2.46741
10.76,2.51277
10.77,2.55846
10.78,2.60444
10.79,2.65071
10.8,2.69723
10.81,2.74398
10.82,2.79095
10.83,2.83809
10.84,2.8854
10.85,2.93284
10.86,2.98039
10.87,3.02803
10.88,3.07574
10.89,3.12349
10.9,3.17126
10.91,3.21903
10.92,3.26677
10.93,3.31447
10.94,3.36211
10.95,3.40966
10.96,3.45711
10.97,3.50443
10.98,3.55162
10.99,3.59866
11,3.64554
11.01,3.69223
11.02,3.73873
11.03,3.78502
11.04,3.83111
11.05,3.87697
11.06,3.92261
11.07,3.96801
11.08,4.01318
11.09,4.0581
11.1,4.10278
11.11,4.14722
11.12,4.19143
11.13,4.23539
11.14,4.27912
11.15,4.32262
11.16,4.3659
11.17,4.40897
11.18,4.45184
11.19,4.49452
11.2,4.53702
11.21,4.57936
11.22,4.62154
11.23,4.66359
11.24,4.70553
11.25,4.74736
11.26,4.78912
11.27,4.83082
11.28,4.87248
11.29,4.91413
11.3,4.95578
11.31,4.99746
11.32,5.0392
11.33,5.08101
11.34,5.12293
11.35,5.16498
11.36,5.20718
11.37,5.24957
11.38,5.29216
11.39,5.33498
11.4,5.37806
11.41,5.42142
11.42,5.46509
11.43,5.5091
11.44,5.55347
11.45,5.59822
11.46,5.64338
11.47,5.68897
11.48,5.73501
11.49,5.78153
11.5,5.82855
11.51,5.87608
11.52,5.92415
11.53,5.97277
11.54,6.02196
11.55,6.07174
11.56,6.12211
11.57,6.1731
11.58,6.22472
11.59,6.27697
11.6,6.32986
11.61,6.38341
11.62,6.43761
11.63,6.49248
11.64,6.54801
11.65,6.60421
11.66,6.66107
11.67,6.71859
11.68,6.77678
11.69,6.83562
11.7,6.8951
11.71,6.95523
11.72,7.01599
11.73,7.07736
11.74,7.13934
11.75,7.20191
11.76,7.26505
11.77,7.32875
11.78,7.39298
11.79,7.45773
11.8,7.52298
11.81,7.58869
11.82,7.65485
11.83,7.72144
11.84,7.78841
11.85,7.85576
11.86,7.92344
11.87,7.99142
11.88,8.05969
11.89,8.1282
11.9,8.19692
11.91,8.26582
11.92,8.33487
11.93,8.40403
11.94,8.47327
11.95,8.54256
11.96,8.61185
11.97,8.68112
11.98,8.75032
11.99,8.81943
12,8.8884
12.01,8.95721
12.02,9.02581
12.03,9.09418
12.04,9.16228
12.05,9.23007
12.06,9.29752
12.07,9.36461
12.08,9.43129
12.09,9.49753
12.1,9.56332
12.11,9.6286
12.12,9.69337
12.13,9.75758
12.14,9.82122
12.15,9.88425
12.16,9.94665
12.17,10.0084
12.18,10.0695
12.19,10.1299
12.2,10.1895
12.21,10.2484
12.22,10.3066
12.23,10.364
12.24,10.4206
12.25,10.4765
12.26,10.5315
12.27,10.5857
12.28,10.639
12.29,10.6916
12.3,10.7432
12.31,10.794
12.32,10.844
12.33,10.8931
12.34,10.9413
12.35,10.9887
12.36,11.0352
12.37,11.0808
12.38,11.1255
12.39,11.1694
12.4,11.2125
12.41,11.2546
12.42,11.296
12.43,11.3364
12.44,11.3761
12.45,11.4149
12.46,11.4529
12.47,11.49
12.48,11.5264
12.49,11.562
12.5,11.5968
12.51,11.6308
12.52,11.664
12.53,11.6965
12.54,11.7282
12.55,11.7592
12.56,11.7895
12.57,11.819
12.58,11.8479
12.59,11.8761
12.6,11.9035
12.61,11.9303
12.62,11.9565
12.63,11.9819
12.64,12.0067
12.65,12.0309
12.66,12.0545
12.67,12.0774
12.68,12.0997
12.69,12.1213
12.7,12.1424
12.71,12.1628
12.72,12.1827
12.73,12.2019
12.74,12.2205
12.75,12.2386
12.76,12.256
12.77,12.2728
12.78,12.289
12.79,12.3046
12.8,12.3196
12.81,12.334
12.82,12.3478
12.83,12.3609
12.84,12.3734
12.85,12.3852
12.86,12.3964
12.87,12.407
12.88,12.4169
12.89,12.4261
12.9,12.4346
12.91,12.4424
12.92,12.4495
12.93,12.4559
12.94,12.4616
12.95,12.4665
12.96,12.4706
12.97,12.474
12.98,12.4766
12.99,12.4784
13,12.4794
13.01,12.4795
13.02,12.4788
13.03,12.4773
13.04,12.4749
13.05,12.4716
13.06,12.4674
13.07,12.4623
13.08,12.4562
13.09,12.4493
13.1,12.4414
13.11,12.4326
13.12,12.4228
13.13,12.412
13.14,12.4002
13.15,12.3875
13.16,12.3738
13.17,12.359
13.18,12.3433
13.19,12.3266
13.2,12.3088
13.21,12.2901
13.22,12.2703
13.23,12.2495
13.24,12.2277
13.25,12.205
13.26,12.1812
13.27,12.1564
13.28,12.1306
13.29,12.1039
13.3,12.0762
13.31,12.0475
13.32,12.0179
13.33,11.9873
13.34,11.9558
13.35,11.9235
13.36,11.8902
13.37,11.8561
13.38,11.8211
13.39,11.7853
13.4,11.7487
13.41,11.7113
13.42,11.6732
13.43,11.6343
13.44,11.5948
13.45,11.5545
13.46,11.5136
13.47,11.4721
13.48,11.43
13.49,11.3874
13.5,11.3442
13.51,11.3005
13.52,11.2563
13.53,11.2118
13.54,11.1668
13.55,11.1215
13.56,11.0758
13.57,11.0298
13.58,10.9836
13.59,10.9372
13.6,10.8905
13.61,10.8437
13.62,10.7968
13.63,10.7498
13.64,10.7028
13.65,10.6557
13.66,10.6086
13.67,10.5616
13.68,10.5147
13.69,10.4678
13.7,10.4211
13.71,10.3746
13.72,10.3283
13.73,10.2821
13.74,10.2363
13.75,10.1907
13.76,10.1454
13.77,10.1005
13.78,10.0558
13.79,10.0116
13.8,9.96774
13.81,9.9243
13.82,9.88128
13.83,9.8387
13.84,9.79658
13.85,9.75493
13.86,9.71377
13.87,9.67309
13.88,9.63291
13.89,9.59325
13.9,9.5541
13.91,9.51547
13.92,9.47736
13.93,9.43978
13.94,9.40272
13.95,9.36619
13.96,9.33018
13.97,9.29469
13.98,9.25971
13.99,9.22524
14,9.19126
14.01,9.15778
14.02,9.12478
14.03,9.09225
14.04,9.06017
14.05,9.02854
14.06,8.99734
14.07,8.96655
14.08,8.93615
14.09,8.90614
14.1,8.8765
14.11,8.8472
14.12,8.81822
14.13,8.78955
14.14,8.76117
14.15,8.73305
14.16,8.70518
14.17,8.67754
14.18,8.65009
14.19,8.62283
14.2,8.59573
14.21,8.56877
14.22,8.54193
14.23,8.51519
14.24,8.48852
14.25,8.46191
14.26,8.43534
14.27,8.40878
14.28,8.38222
14.29,8.35564
14.3,8.32902
14.31,8.30235
14.32,8.27561
14.33,8.24878
14.34,8.22184
14.35,8.19479
14.36,8.16762
14.37,8.1403
14.38,8.11284
14.39,8.08521
14.4,8.05742
14.41,8.02945
14.42,8.0013
14.43,7.97297
14.44,7.94444
14.45,7.91573
14.46,7.88682
14.47,7.85772
14.48,7.82843
14.49,7.79895
14.5,7.76929
14.51,7.73945
14.52,7.70944
14.53,7.67926
14.54,7.64893
14.55,7.61846
14.56,7.58785
14.57,7.55713
14.58,7.5263
14.59,7.49537
14.6,7.46438
14.61,7.43332
14.62,7.40222
14.63,7.3711
14.64,7.33998
14.65,7.30888
14.66,7.27781
14.67,7.24681
14.68,7.21588
14.69,7.18507
14.7,7.15438
14.71,7.12385
14.72,7.0935
14.73,7.06334
14.74,7.03341
14.75,7.00374
14.76,6.97433
14.77,6.94523
14.78,6.91646
14.79,6.88803
14.8,6.85997
14.81,6.83232
14.82,6.80508
14.83,6.77829
14.84,6.75196
14.85,6.72612
14.86,6.70079
14.87,6.67599
14.88,6.65174
14.89,6.62805
